id,train_id,station_code,station_name,station_order,arrival_time,departure_time,halt_time_minutes,distance_from_source,platform,created_at
279,25,SAWA_10,Sawai Madhopur,10,10:28:00,10:38:00,10,1059,3,2025-12-31 07:53:19
280,25,MANM_11,Manmad,11,12:43:00,12:48:00,5,1243,2,2025-12-31 07:53:19
281,25,NAGD_12,Nagda,12,15:21:00,15:21:00,0,1293,1,2025-12-31 07:53:19
282,26,NAGD_2,Nagda,2,21:51:00,22:01:00,10,154,1,2025-12-31 07:53:19
283,26,SHAJ_3,Shajapur,3,23:25:00,23:27:00,2,218,5,2025-12-31 07:53:19
284,26,KHAR_4,Kharagpur,4,01:19:00,01:34:00,15,307,1,2025-12-31 07:53:19
285,26,BEAW_5,Beawar,5,02:55:00,03:10:00,15,359,2,2025-12-31 07:53:19
286,26,MATH_6,Mathura,6,04:55:00,05:10:00,15,543,1,2025-12-31 07:53:19
287,26,MANM_7,Manmad,7,06:54:00,07:04:00,10,705,5,2025-12-31 07:53:19
288,26,KALY_8,Kalyan Junction,8,08:30:00,08:40:00,10,768,1,2025-12-31 07:53:19
289,26,MEHS_9,Mehsana,9,10:17:00,10:19:00,2,910,5,2025-12-31 07:53:19
290,26,GUNT_10,Guntur,10,11:52:00,11:52:00,0,1030,3,2025-12-31 07:53:19
291,26,ALLA_11,Allahabad,11,13:48:00,14:03:00,15,1178,5,2025-12-31 07:53:19
292,26,FARI_12,Faridabad,12,15:56:00,16:01:00,5,1332,1,2025-12-31 07:53:19
293,26,BADN_13,Badnera,13,17:35:00,17:45:00,10,1465,3,2025-12-31 07:53:19
294,26,SURA_14,Surat,14,19:24:00,19:26:00,2,1645,3,2025-12-31 07:53:19
295,27,MAKS_2,Maksi,2,00:24:00,00:39:00,15,61,2,2025-12-31 07:53:19
296,27,VARA_3,Varanasi,3,04:14:00,04:19:00,5,158,1,2025-12-31 07:53:19
297,27,NELL_4,Nellore,4,08:20:00,08:35:00,15,347,2,2025-12-31 07:53:19
298,27,SABA_5,Sabarmati,5,12:28:00,12:28:00,0,447,3,2025-12-31 07:53:19
299,27,BADN_6,Badnera,6,16:28:00,16:28:00,0,607,5,2025-12-31 07:53:19
300,28,KAZI_2,Kazipet,2,02:31:00,02:33:00,2,117,2,2025-12-31 07:53:19
301,28,BHAR_3,Bharuch,3,04:05:00,04:20:00,15,237,5,2025-12-31 07:53:19
302,28,RATL_4,Ratlam,4,06:26:00,06:31:00,5,313,4,2025-12-31 07:53:19
303,28,MEHS_5,Mehsana,5,08:01:00,08:06:00,5,468,1,2025-12-31 07:53:19
304,28,SABA_6,Sabarmati,6,10:23:00,10:38:00,15,648,4,2025-12-31 07:53:19
305,28,JALG_7,Jalgaon,7,12:14:00,12:19:00,5,815,6,2025-12-31 07:53:19
306,28,ANAN_8,Anand,8,13:54:00,13:56:00,2,903,3,2025-12-31 07:53:19
307,28,KALY_9,Kalyan Junction,9,16:13:00,16:23:00,10,1017,5,2025-12-31 07:53:19
308,28,CHIR_10,Chirala,10,17:49:00,18:04:00,15,1177,3,2025-12-31 07:53:19
309,29,VAPI_2,Vapi,2,13:24:00,13:34:00,10,178,2,2025-12-31 07:53:19
310,29,BALA_3,Balasore,3,14:33:00,14:33:00,0,241,2,2025-12-31 07:53:19
311,29,CHAN_4,Chandrapur,4,15:32:00,15:37:00,5,358,4,2025-12-31 07:53:19
312,29,VIZI_5,Vizianagaram,5,16:55:00,16:57:00,2,552,3,2025-12-31 07:53:19
313,29,ASAN_6,Asansol,6,17:45:00,18:00:00,15,746,3,2025-12-31 07:53:19
314,29,AJME_7,Ajmer,7,19:03:00,19:03:00,0,840,5,2025-12-31 07:53:19
315,29,WARD_8,Wardha,8,20:17:00,20:17:00,0,951,3,2025-12-31 07:53:19
316,29,EROD_9,Erode,9,21:17:00,21:19:00,2,1045,2,2025-12-31 07:53:19
317,29,VARA_10,Varanasi,10,22:30:00,22:35:00,5,1173,6,2025-12-31 07:53:19
318,29,CHIR_11,Chirala,11,23:38:00,23:43:00,5,1281,5,2025-12-31 07:53:19
319,29,IGAT_12,Igatpuri,12,00:38:00,00:38:00,0,1471,2,2025-12-31 07:53:19
320,30,ANKL_2,Ankleshwar,2,13:33:00,13:38:00,5,98,2,2025-12-31 07:53:19
321,30,CHAN_3,Chandrapur,3,16:53:00,17:08:00,15,172,5,2025-12-31 07:53:19
322,30,AKOL_4,Akola,4,20:25:00,20:40:00,15,324,1,2025-12-31 07:53:19
323,30,BHAR_5,Bharuch,5,23:51:00,23:53:00,2,425,4,2025-12-31 07:53:19
324,30,GUNT_6,Guntur,6,03:39:00,03:39:00,0,547,4,2025-12-31 07:53:19
325,30,KHAR_7,Kharagpur,7,06:46:00,07:01:00,15,703,6,2025-12-31 07:53:19
326,30,KHAN_8,Khandwa,8,10:33:00,10:35:00,2,870,5,2025-12-31 07:53:19
327,30,MUGH_9,Mughal Sarai,9,13:59:00,14:09:00,10,985,4,2025-12-31 07:53:19
328,31,GANG_2,Gangapur City,2,23:45:00,23:55:00,10,94,5,2025-12-31 07:53:19
329,31,VAPI_3,Vapi,3,01:27:00,01:27:00,0,215,6,2025-12-31 07:53:19
330,31,VADO_4,Vadodara,4,02:54:00,03:09:00,15,367,6,2025-12-31 07:53:19
331,31,BALH_5,Balharshah,5,04:03:00,04:13:00,10,535,2,2025-12-31 07:53:19
332,31,SHEG_6,Shegaon,6,05:27:00,05:42:00,15,718,2,2025-12-31 07:53:19
333,31,MUGH_7,Mughal Sarai,7,06:43:00,06:48:00,5,814,1,2025-12-31 07:53:19
334,31,DEWA_8,Dewas,8,08:07:00,08:09:00,2,979,3,2025-12-31 07:53:19
335,31,BHUS_9,Bhusaval,9,09:45:00,09:55:00,10,1059,6,2025-12-31 07:53:19
336,31,GWAL_10,Gwalior,10,11:06:00,11:21:00,15,1120,1,2025-12-31 07:53:19
337,31,SURA_11,Surat,11,12:15:00,12:25:00,10,1260,1,2025-12-31 07:53:19
338,31,VIZI_12,Vizianagaram,12,13:41:00,13:43:00,2,1364,3,2025-12-31 07:53:19
339,31,VARA_13,Varanasi,13,15:12:00,15:27:00,15,1416,4,2025-12-31 07:53:19
340,31,ONGO_14,Ongole,14,16:27:00,16:29:00,2,1562,2,2025-12-31 07:53:19
341,31,FARI_15,Faridabad,15,17:53:00,18:03:00,10,1638,5,2025-12-31 07:53:19
342,31,MALK_16,Malkapur,16,19:01:00,19:06:00,5,1823,5,2025-12-31 07:53:19
343,32,VARA_2,Varanasi,2,03:01:00,03:06:00,5,139,2,2025-12-31 07:53:19
344,32,GANG_3,Gangapur City,3,04:39:00,04:49:00,10,331,6,2025-12-31 07:53:19
345,32,NELL_4,Nellore,4,06:08:00,06:18:00,10,481,5,2025-12-31 07:53:19
346,32,PALW_5,Palwal,5,07:39:00,07:54:00,15,659,6,2025-12-31 07:53:19
347,32,GAYA_6,Gaya,6,09:24:00,09:29:00,5,821,6,2025-12-31 07:53:19
348,33,KANP_2,Kanpur Central,2,18:01:00,18:03:00,2,152,6,2025-12-31 07:53:19
349,33,CHIR_3,Chirala,3,18:44:00,18:44:00,0,227,2,2025-12-31 07:53:19
350,33,VISA_4,Visakhapatnam,4,19:54:00,20:09:00,15,410,4,2025-12-31 07:53:19
351,33,JOLA_5,Jolarpettai,5,20:59:00,21:04:00,5,471,6,2025-12-31 07:53:19
352,33,ABU_6,Abu Road,6,22:20:00,22:30:00,10,605,5,2025-12-31 07:53:19
353,33,SAWA_7,Sawai Madhopur,7,23:22:00,23:32:00,10,772,4,2025-12-31 07:53:19
354,33,KOTA_8,Kota,8,00:14:00,00:16:00,2,971,3,2025-12-31 07:53:19
355,33,KATP_9,Katpadi,9,01:40:00,01:40:00,0,1101,5,2025-12-31 07:53:19
356,33,DHAN_10,Dhanbad,10,02:35:00,02:50:00,15,1291,2,2025-12-31 07:53:19
357,34,KALY_2,Kalyan Junction,2,06:40:00,06:42:00,2,126,6,2025-12-31 07:53:19
358,34,DURG_3,Durgapur,3,07:00:00,07:10:00,10,295,5,2025-12-31 07:53:19
359,34,PALW_4,Palwal,4,07:45:00,07:50:00,5,461,3,2025-12-31 07:53:19
360,34,GUNT_5,Guntur,5,08:01:00,08:11:00,10,577,3,2025-12-31 07:53:19
361,34,SAWA_6,Sawai Madhopur,6,08:21:00,08:26:00,5,658,2,2025-12-31 07:53:19
362,34,ANKL_7,Ankleshwar,7,08:50:00,09:05:00,15,745,4,2025-12-31 07:53:19
363,34,SHEG_8,Shegaon,8,09:22:00,09:22:00,0,836,1,2025-12-31 07:53:19
364,34,MATH_9,Mathura,9,09:58:00,10:08:00,10,993,4,2025-12-31 07:53:19
365,34,FARI_10,Faridabad,10,10:12:00,10:27:00,15,1071,3,2025-12-31 07:53:19
366,34,DEWA_11,Dewas,11,10:36:00,10:46:00,10,1153,5,2025-12-31 07:53:19
367,34,NAGP_12,Nagpur,12,11:08:00,11:13:00,5,1208,6,2025-12-31 07:53:19
368,34,SURA_13,Surat,13,11:30:00,11:35:00,5,1332,3,2025-12-31 07:53:19
369,34,NADI_14,Nadiad,14,12:09:00,12:09:00,0,1388,1,2025-12-31 07:53:19
370,34,TENA_15,Tenali,15,12:25:00,12:27:00,2,1520,6,2025-12-31 07:53:19
371,35,MATH_2,Mathura,2,14:58:00,15:03:00,5,199,1,2025-12-31 07:53:19
372,35,ARAK_3,Arakkonam,3,16:37:00,16:47:00,10,271,4,2025-12-31 07:53:19
373,35,MEHS_4,Mehsana,4,18:03:00,18:13:00,10,401,4,2025-12-31 07:53:19
374,35,VIJA_5,Vijayawada,5,19:23:00,19:38:00,15,576,4,2025-12-31 07:53:19
375,35,SURA_6,Surat,6,20:56:00,20:58:00,2,748,1,2025-12-31 07:53:19
376,35,KAZI_7,Kazipet,7,22:33:00,22:48:00,15,800,6,2025-12-31 07:53:19
377,35,DHAN_8,Dhanbad,8,23:47:00,23:49:00,2,960,1,2025-12-31 07:53:19
378,35,MUGH_9,Mughal Sarai,9,01:21:00,01:26:00,5,1131,3,2025-12-31 07:53:19
379,36,TENA_2,Tenali,2,23:39:00,23:44:00,5,183,3,2025-12-31 07:53:19
380,36,KOTA_3,Kota,3,01:57:00,02:07:00,10,279,4,2025-12-31 07:53:19
381,36,SABA_4,Sabarmati,4,03:40:00,03:40:00,0,414,5,2025-12-31 07:53:19
382,36,ASAN_5,Asansol,5,05:57:00,06:02:00,5,479,1,2025-12-31 07:53:19
383,36,BALA_6,Balasore,6,08:01:00,08:11:00,10,636,5,2025-12-31 07:53:19
384,36,VARA_7,Varanasi,7,10:05:00,10:15:00,10,787,1,2025-12-31 07:53:19
385,36,SURA_8,Surat,8,12:18:00,12:20:00,2,897,2,2025-12-31 07:53:19
386,36,IGAT_9,Igatpuri,9,14:40:00,14:42:00,2,1008,2,2025-12-31 07:53:19
387,36,NAGP_10,Nagpur,10,16:22:00,16:37:00,15,1059,5,2025-12-31 07:53:19
388,36,WARD_11,Wardha,11,18:30:00,18:40:00,10,1208,6,2025-12-31 07:53:19
389,36,DEWA_12,Dewas,12,20:35:00,20:50:00,15,1371,1,2025-12-31 07:53:19
390,36,ARAK_13,Arakkonam,13,22:46:00,23:01:00,15,1435,5,2025-12-31 07:53:19
391,37,DHAN_2,Dhanbad,2,03:54:00,03:56:00,2,95,1,2025-12-31 07:53:19
392,37,ASAN_3,Asansol,3,04:40:00,04:55:00,15,159,5,2025-12-31 07:53:19
393,37,GANG_4,Gangapur City,4,05:21:00,05:31:00,10,332,5,2025-12-31 07:53:19
394,37,WARD_5,Wardha,5,06:18:00,06:23:00,5,433,4,2025-12-31 07:53:19
395,37,KHAN_6,Khandwa,6,06:45:00,06:55:00,10,555,5,2025-12-31 07:53:19
396,37,MALK_7,Malkapur,7,07:35:00,07:40:00,5,726,1,2025-12-31 07:53:19
397,37,GUNT_8,Guntur,8,08:42:00,08:44:00,2,854,1,2025-12-31 07:53:19
398,37,MUGH_9,Mughal Sarai,9,09:34:00,09:36:00,2,907,2,2025-12-31 07:53:19
399,37,BHUB_10,Bhubaneswar,10,10:26:00,10:26:00,0,1097,3,2025-12-31 07:53:19
400,37,VALS_11,Valsad,11,11:08:00,11:18:00,10,1150,4,2025-12-31 07:53:19
401,37,NASH_12,Nashik Road,12,12:02:00,12:07:00,5,1211,5,2025-12-31 07:53:19
402,37,JOLA_13,Jolarpettai,13,13:01:00,13:06:00,5,1320,4,2025-12-31 07:53:19
403,37,BALA_14,Balasore,14,13:52:00,14:07:00,15,1479,5,2025-12-31 07:53:19
404,37,JHAN_15,Jhansi,15,14:41:00,14:56:00,15,1531,2,2025-12-31 07:53:19
405,38,KANP_2,Kanpur Central,2,00:31:00,00:33:00,2,117,3,2025-12-31 07:53:19
406,38,NADI_3,Nadiad,3,01:18:00,01:28:00,10,242,2,2025-12-31 07:53:19
407,38,RAJA_4,Rajahmundry,4,01:38:00,01:38:00,0,421,1,2025-12-31 07:53:19
408,38,IGAT_5,Igatpuri,5,02:25:00,02:35:00,10,518,2,2025-12-31 07:53:19
409,38,VARA_6,Varanasi,6,03:29:00,03:31:00,2,643,1,2025-12-31 07:53:19
410,38,BHUB_7,Bhubaneswar,7,04:08:00,04:23:00,15,824,5,2025-12-31 07:53:19
411,38,NAGP_8,Nagpur,8,04:38:00,04:43:00,5,877,1,2025-12-31 07:53:19
412,38,CHAN_9,Chandrapur,9,05:31:00,05:31:00,0,978,2,2025-12-31 07:53:19
413,39,KAZI_2,Kazipet,2,20:13:00,20:28:00,15,135,1,2025-12-31 07:53:19
414,39,AJME_3,Ajmer,3,22:51:00,23:01:00,10,251,5,2025-12-31 07:53:19
415,39,SAWA_4,Sawai Madhopur,4,01:16:00,01:21:00,5,406,3,2025-12-31 07:53:19
416,39,SALE_5,Salem,5,04:03:00,04:08:00,5,514,4,2025-12-31 07:53:19
417,39,TENA_6,Tenali,6,06:33:00,06:43:00,10,642,1,2025-12-31 07:53:19
418,39,VALS_7,Valsad,7,09:01:00,09:06:00,5,836,5,2025-12-31 07:53:19
419,39,GUNT_8,Guntur,8,11:27:00,11:27:00,0,978,3,2025-12-31 07:53:19
420,39,AKOL_9,Akola,9,14:13:00,14:13:00,0,1164,2,2025-12-31 07:53:19
421,39,KALY_10,Kalyan Junction,10,16:28:00,16:28:00,0,1270,2,2025-12-31 07:53:19
422,39,VARA_11,Varanasi,11,19:01:00,19:16:00,15,1351,5,2025-12-31 07:53:19
423,39,BAYA_12,Bayana,12,21:58:00,22:03:00,5,1516,2,2025-12-31 07:53:19
424,40,ARAK_2,Arakkonam,2,17:00:00,17:15:00,15,197,5,2025-12-31 07:53:19
425,40,FARI_3,Faridabad,3,18:24:00,18:24:00,0,266,3,2025-12-31 07:53:19
426,40,SALE_4,Salem,4,19:38:00,19:40:00,2,457,6,2025-12-31 07:53:19
427,40,BEAW_5,Beawar,5,20:42:00,20:47:00,5,639,3,2025-12-31 07:53:19
428,40,SABA_6,Sabarmati,6,22:26:00,22:41:00,15,706,2,2025-12-31 07:53:19
429,40,KHAN_7,Khandwa,7,23:44:00,23:59:00,15,905,5,2025-12-31 07:53:19
430,40,ALLA_8,Allahabad,8,01:00:00,01:05:00,5,1010,5,2025-12-31 07:53:19
431,40,SAWA_9,Sawai Madhopur,9,02:42:00,02:42:00,0,1205,5,2025-12-31 07:53:19
432,40,BHUB_10,Bhubaneswar,10,03:59:00,04:04:00,5,1274,4,2025-12-31 07:53:19
433,40,ONGO_11,Ongole,11,05:03:00,05:18:00,15,1355,6,2025-12-31 07:53:19
434,40,ANKL_12,Ankleshwar,12,06:47:00,07:02:00,15,1421,2,2025-12-31 07:53:19
435,40,KALY_13,Kalyan Junction,13,08:02:00,08:04:00,2,1559,3,2025-12-31 07:53:19
436,40,EROD_14,Erode,14,09:33:00,09:48:00,15,1736,6,2025-12-31 07:53:19
437,41,BHOP_2,Bhopal,2,05:42:00,05:47:00,5,148,1,2025-12-31 07:53:19
438,41,ANAN_3,Anand,3,10:06:00,10:06:00,0,289,6,2025-12-31 07:53:19
439,41,TENA_4,Tenali,4,14:50:00,14:50:00,0,352,4,2025-12-31 07:53:19
440,41,MUGH_5,Mughal Sarai,5,19:54:00,20:09:00,15,527,4,2025-12-31 07:53:19
441,41,NELL_6,Nellore,6,00:13:00,00:13:00,0,673,2,2025-12-31 07:53:19
442,41,BHAR_7,Bharuch,7,04:54:00,05:04:00,10,819,6,2025-12-31 07:53:19
443,42,GUDU_2,Gudur,2,11:25:00,11:35:00,10,96,3,2025-12-31 07:53:19
444,42,TENA_3,Tenali,3,14:39:00,14:54:00,15,168,2,2025-12-31 07:53:19
445,42,DURG_4,Durgapur,4,17:46:00,18:01:00,15,234,6,2025-12-31 07:53:19
446,42,SHEG_5,Shegaon,5,21:07:00,21:12:00,5,296,3,2025-12-31 07:53:19
447,42,ONGO_6,Ongole,6,00:29:00,00:39:00,10,376,1,2025-12-31 07:53:19
448,42,FARI_7,Faridabad,7,03:27:00,03:27:00,0,542,1,2025-12-31 07:53:19
449,42,BALA_8,Balasore,8,06:37:00,06:42:00,5,711,2,2025-12-31 07:53:19
450,42,SABA_9,Sabarmati,9,09:33:00,09:38:00,5,824,1,2025-12-31 07:53:19
451,43,ABU_2,Abu Road,2,08:56:00,08:58:00,2,92,1,2025-12-31 07:53:19
452,43,IGAT_3,Igatpuri,3,10:28:00,10:30:00,2,215,1,2025-12-31 07:53:19
453,43,BHUB_4,Bhubaneswar,4,12:28:00,12:33:00,5,358,2,2025-12-31 07:53:19
454,43,WARD_5,Wardha,5,14:11:00,14:21:00,10,458,2,2025-12-31 07:53:19
455,43,BHAR_6,Bharuch,6,15:39:00,15:39:00,0,567,1,2025-12-31 07:53:19
456,43,JALG_7,Jalgaon,7,17:39:00,17:41:00,2,672,4,2025-12-31 07:53:19
457,43,BRAH_8,Brahmapur,8,19:04:00,19:06:00,2,780,4,2025-12-31 07:53:19
458,43,MUGH_9,Mughal Sarai,9,20:45:00,20:47:00,2,970,6,2025-12-31 07:53:19
459,43,SALE_10,Salem,10,22:29:00,22:34:00,5,1103,4,2025-12-31 07:53:19
460,43,CHIR_11,Chirala,11,00:22:00,00:22:00,0,1213,3,2025-12-31 07:53:19
461,44,AGRA_2,Agra Cantt,2,05:53:00,05:58:00,5,188,1,2025-12-31 07:53:19
462,44,ANAN_3,Anand,3,08:04:00,08:09:00,5,330,5,2025-12-31 07:53:19
463,44,SURA_4,Surat,4,10:26:00,10:31:00,5,441,1,2025-12-31 07:53:19
464,44,VIZI_5,Vizianagaram,5,12:24:00,12:39:00,15,533,6,2025-12-31 07:53:19
465,44,BADN_6,Badnera,6,14:36:00,14:51:00,15,608,3,2025-12-31 07:53:19
466,44,BRAH_7,Brahmapur,7,16:58:00,17:08:00,10,732,4,2025-12-31 07:53:19
467,44,KHAN_8,Khandwa,8,19:26:00,19:41:00,15,876,5,2025-12-31 07:53:19
468,44,KANP_9,Kanpur Central,9,21:27:00,21:27:00,0,988,6,2025-12-31 07:53:19
469,45,AJME_2,Ajmer,2,01:52:00,01:52:00,0,117,6,2025-12-31 07:53:19
470,45,BALA_3,Balasore,3,02:46:00,03:01:00,15,220,2,2025-12-31 07:53:19
471,45,KANP_4,Kanpur Central,4,03:49:00,04:04:00,15,377,2,2025-12-31 07:53:19
472,45,KHAN_5,Khandwa,5,05:08:00,05:18:00,10,554,5,2025-12-31 07:53:19
473,45,GUNT_6,Guntur,6,05:53:00,05:53:00,0,701,2,2025-12-31 07:53:19
474,45,SAWA_7,Sawai Madhopur,7,06:52:00,07:02:00,10,868,2,2025-12-31 07:53:19
475,45,EROD_8,Erode,8,07:50:00,08:00:00,10,924,2,2025-12-31 07:53:19
476,45,VISA_9,Visakhapatnam,9,09:03:00,09:18:00,15,1037,6,2025-12-31 07:53:19
477,45,VIZI_10,Vizianagaram,10,10:08:00,10:13:00,5,1192,3,2025-12-31 07:53:19
478,45,BHUS_11,Bhusaval,11,11:00:00,11:15:00,15,1382,3,2025-12-31 07:53:19
479,45,BALH_12,Balharshah,12,11:51:00,11:51:00,0,1578,2,2025-12-31 07:53:19
480,45,BHOP_13,Bhopal,13,12:57:00,13:07:00,10,1688,5,2025-12-31 07:53:19
481,45,BRAH_14,Brahmapur,14,13:56:00,14:06:00,10,1742,3,2025-12-31 07:53:19
482,46,DURG_2,Durgapur,2,20:28:00,20:28:00,0,132,2,2025-12-31 07:53:19
483,46,BAYA_3,Bayana,3,21:53:00,21:53:00,0,303,4,2025-12-31 07:53:19
484,46,PALW_4,Palwal,4,23:32:00,23:42:00,10,485,1,2025-12-31 07:53:19
485,46,NADI_5,Nadiad,5,01:11:00,01:21:00,10,675,5,2025-12-31 07:53:19
486,46,DEWA_6,Dewas,6,02:39:00,02:44:00,5,806,3,2025-12-31 07:53:19
487,46,ANKL_7,Ankleshwar,7,04:36:00,04:51:00,15,965,5,2025-12-31 07:53:19
488,46,RAJA_8,Rajahmundry,8,06:15:00,06:25:00,10,1118,6,2025-12-31 07:53:19
489,47,SURA_2,Surat,2,23:46:00,23:56:00,10,172,4,2025-12-31 07:53:19
490,47,SHAJ_3,Shajapur,3,00:42:00,00:44:00,2,260,2,2025-12-31 07:53:19
491,47,UJJA_4,Ujjain,4,01:50:00,02:05:00,15,346,3,2025-12-31 07:53:19
492,47,GWAL_5,Gwalior,5,02:59:00,03:09:00,10,405,3,2025-12-31 07:53:19
493,47,BHUB_6,Bhubaneswar,6,04:03:00,04:18:00,15,554,2,2025-12-31 07:53:19
494,47,KANP_7,Kanpur Central,7,05:13:00,05:18:00,5,621,6,2025-12-31 07:53:19
495,47,PALW_8,Palwal,8,06:42:00,06:52:00,10,726,1,2025-12-31 07:53:19
496,47,SALE_9,Salem,9,07:36:00,07:46:00,10,888,3,2025-12-31 07:53:19
497,47,VIJA_10,Vijayawada,10,08:28:00,08:38:00,10,1008,1,2025-12-31 07:53:19
498,47,CHIR_11,Chirala,11,09:38:00,09:38:00,0,1155,1,2025-12-31 07:53:19
499,47,AGRA_12,Agra Cantt,12,10:58:00,11:03:00,5,1340,1,2025-12-31 07:53:19
500,48,ASAN_2,Asansol,2,01:15:00,01:25:00,10,181,6,2025-12-31 07:53:19
501,48,SURA_3,Surat,3,02:26:00,02:28:00,2,312,5,2025-12-31 07:53:19
502,48,UJJA_4,Ujjain,4,03:48:00,03:50:00,2,420,2,2025-12-31 07:53:19
503,48,RATL_5,Ratlam,5,04:41:00,04:43:00,2,526,3,2025-12-31 07:53:19
504,48,BHUB_6,Bhubaneswar,6,05:47:00,06:02:00,15,625,5,2025-12-31 07:53:19
505,48,ANKL_7,Ankleshwar,7,07:05:00,07:15:00,10,732,6,2025-12-31 07:53:19
506,48,KOTA_8,Kota,8,08:12:00,08:14:00,2,791,3,2025-12-31 07:53:19
507,48,MALK_9,Malkapur,9,09:38:00,09:48:00,10,844,5,2025-12-31 07:53:19
508,48,VIZI_10,Vizianagaram,10,10:26:00,10:36:00,10,995,1,2025-12-31 07:53:19
509,48,RAJA_11,Rajahmundry,11,11:36:00,11:51:00,15,1172,4,2025-12-31 07:53:19
510,48,NAGP_12,Nagpur,12,13:06:00,13:16:00,10,1265,2,2025-12-31 07:53:19
511,48,GAYA_13,Gaya,13,13:54:00,13:56:00,2,1379,4,2025-12-31 07:53:19
512,48,ARAK_14,Arakkonam,14,15:18:00,15:28:00,10,1504,5,2025-12-31 07:53:19
513,48,VALS_15,Valsad,15,16:10:00,16:15:00,5,1689,4,2025-12-31 07:53:19
514,48,KHAR_16,Kharagpur,16,17:35:00,17:35:00,0,1773,1,2025-12-31 07:53:19
515,49,KOTA_2,Kota,2,21:03:00,21:18:00,15,151,5,2025-12-31 07:53:19
516,49,ARAK_3,Arakkonam,3,21:53:00,21:58:00,5,268,6,2025-12-31 07:53:19
517,49,JOLA_4,Jolarpettai,4,22:51:00,22:53:00,2,453,2,2025-12-31 07:53:19
518,49,KHAR_5,Kharagpur,5,23:40:00,23:50:00,10,522,3,2025-12-31 07:53:19
519,49,KHAN_6,Khandwa,6,00:28:00,00:43:00,15,703,3,2025-12-31 07:53:19
520,49,BHAR_7,Bharuch,7,01:02:00,01:17:00,15,765,4,2025-12-31 07:53:19
521,49,RATL_8,Ratlam,8,02:03:00,02:05:00,2,865,6,2025-12-31 07:53:19
522,49,MAKS_9,Maksi,9,02:45:00,02:50:00,5,931,4,2025-12-31 07:53:19
523,49,ALLA_10,Allahabad,10,03:44:00,03:46:00,2,1037,2,2025-12-31 07:53:19
524,50,CHIR_2,Chirala,2,03:37:00,03:52:00,15,161,6,2025-12-31 07:53:19
525,50,BAYA_3,Bayana,3,05:40:00,05:55:00,15,354,4,2025-12-31 07:53:19
526,50,VISA_4,Visakhapatnam,4,07:56:00,08:06:00,10,530,3,2025-12-31 07:53:19
527,50,SURA_5,Surat,5,10:03:00,10:08:00,5,631,3,2025-12-31 07:53:19
528,50,BADN_6,Badnera,6,12:39:00,12:49:00,10,787,4,2025-12-31 07:53:19
529,50,WARD_7,Wardha,7,14:47:00,14:49:00,2,906,4,2025-12-31 07:53:19
530,50,MATH_8,Mathura,8,16:53:00,16:55:00,2,1056,4,2025-12-31 07:53:19
531,50,KATP_9,Katpadi,9,19:11:00,19:16:00,5,1216,3,2025-12-31 07:53:19
532,50,NASH_10,Nashik Road,10,21:08:00,21:08:00,0,1293,2,2025-12-31 07:53:19
533,50,BRAH_11,Brahmapur,11,23:16:00,23:31:00,15,1447,2,2025-12-31 07:53:19
534,50,FARI_12,Faridabad,12,01:49:00,02:04:00,15,1634,3,2025-12-31 07:53:19
535,51,GAYA_2,Gaya,2,04:14:00,04:19:00,5,77,6,2025-12-31 07:53:19
536,51,BALA_3,Balasore,3,08:39:00,08:41:00,2,223,5,2025-12-31 07:53:19
537,51,UJJA_4,Ujjain,4,13:25:00,13:25:00,0,284,6,2025-12-31 07:53:19
538,51,VARA_5,Varanasi,5,17:56:00,17:58:00,2,387,6,2025-12-31 07:53:19
539,51,BRAH_6,Brahmapur,6,22:34:00,22:39:00,5,526,1,2025-12-31 07:53:19
540,51,VALS_7,Valsad,7,03:00:00,03:10:00,10,613,1,2025-12-31 07:53:19
541,52,BALA_2,Balasore,2,17:08:00,17:10:00,2,188,2,2025-12-31 07:53:19
542,52,PALW_3,Palwal,3,19:23:00,19:25:00,2,244,1,2025-12-31 07:53:19
543,52,JALG_4,Jalgaon,4,21:33:00,21:48:00,15,366,2,2025-12-31 07:53:19
544,52,KHAN_5,Khandwa,5,23:48:00,23:50:00,2,562,4,2025-12-31 07:53:19
545,52,BADN_6,Badnera,6,02:23:00,02:25:00,2,687,1,2025-12-31 07:53:19
546,52,VAPI_7,Vapi,7,04:31:00,04:36:00,5,800,6,2025-12-31 07:53:19
547,52,DHAN_8,Dhanbad,8,06:48:00,06:53:00,5,994,4,2025-12-31 07:53:19
548,53,ONGO_2,Ongole,2,21:25:00,21:40:00,15,69,6,2025-12-31 07:53:19
549,53,VISA_3,Visakhapatnam,3,22:11:00,22:11:00,0,185,4,2025-12-31 07:53:19
550,53,MATH_4,Mathura,4,23:09:00,23:19:00,10,345,5,2025-12-31 07:53:19
551,53,KHAN_5,Khandwa,5,23:57:00,23:59:00,2,519,3,2025-12-31 07:53:19
552,53,RATL_6,Ratlam,6,01:04:00,01:19:00,15,661,6,2025-12-31 07:53:19
553,53,SAWA_7,Sawai Madhopur,7,02:00:00,02:00:00,0,781,6,2025-12-31 07:53:19
554,53,BADN_8,Badnera,8,02:57:00,02:59:00,2,900,3,2025-12-31 07:53:19
555,53,VALS_9,Valsad,9,04:01:00,04:06:00,5,967,6,2025-12-31 07:53:19
556,53,KANP_10,Kanpur Central,10,04:50:00,04:52:00,2,1149,3,2025-12-31 07:53:19
