id,transaction_id,booking_id,user_id,journey_id,amount,currency,status,payment_method,payment_gateway,failure_reason,gateway_response,created_at,updated_at,completed_at,expires_at,version
91,TXN17671676855026O9LZDM,BKG-20251231-8IQST0YR,638,91,688,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855026O9LZDM"",""bank_ref"":""1uozuef6l65""}",2025-12-05T13:03:26.867Z,2025-12-05T13:03:30.867Z,2025-12-05T13:03:55.867Z,,0
92,TXN1767167685502I7QM6RP,BKG-20251231-YM3B5B70,54,92,3949,INR,SUCCESS,WALLET,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685502I7QM6RP"",""bank_ref"":""kbwlzzphcd""}",2025-12-27T16:52:05.474Z,2025-12-27T16:52:09.474Z,2025-12-27T16:52:34.474Z,,0
93,TXN1767167685502VDBIM9E,BKG-20251231-YKW0BBDN,280,93,4740,INR,INITIATED,UPI,GooglePay,,,2026-01-16T15:56:39.299Z,2026-01-16T15:56:43.299Z,,2026-01-16T16:00:38.299Z,0
94,TXN1767167685502TB7L8OF,BKG-20251231-ZY9S9JSF,951,94,913,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685502TB7L8OF"",""bank_ref"":""do6keto4fa""}",2026-01-07T09:31:01.628Z,2026-01-07T09:31:05.628Z,2026-01-07T09:31:30.628Z,,0
95,TXN1767167685502K8XOA53,BKG-20251231-HVF8PVMA,705,95,2303,INR,SUCCESS,DEBIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685502K8XOA53"",""bank_ref"":""xg5yrmyst2""}",2025-12-27T23:06:20.212Z,2025-12-27T23:06:24.212Z,2025-12-27T23:06:49.212Z,,0
96,TXN1767167685502HL9D1AI,BKG-20251231-DM3VY95E,958,96,4486,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685502HL9D1AI"",""bank_ref"":""5sa3bo2pkd""}",2025-11-28T20:27:33.583Z,2025-11-28T20:27:37.583Z,2025-11-28T20:28:02.583Z,,0
97,TXN1767167685503OAJZ8C4,BKG-20251231-1DSEKPI5,406,97,1956,INR,PENDING,UPI,PhonePe,,,2026-01-18T21:20:37.014Z,2026-01-18T21:20:41.014Z,,2026-01-18T21:24:36.014Z,0
98,TXN1767167685503U0T81JX,BKG-20251231-2LA5VV9D,425,98,1175,INR,SUCCESS,CREDIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685503U0T81JX"",""bank_ref"":""39bp6hws12r""}",2026-01-21T20:35:33.465Z,2026-01-21T20:35:37.465Z,2026-01-21T20:36:02.465Z,,0
99,TXN1767167685503M0S5ZEY,BKG-20251231-VGG1OC8M,211,99,1738,INR,SUCCESS,NET_BANKING,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685503M0S5ZEY"",""bank_ref"":""edcd9cwvt6""}",2026-01-14T08:46:31.613Z,2026-01-14T08:46:35.613Z,2026-01-14T08:47:00.613Z,,0
100,TXN1767167685503N1PA7XS,BKG-20251231-PU9AMH6M,771,100,1268,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685503N1PA7XS"",""bank_ref"":""q7wu8g5bqd""}",2025-12-10T11:05:34.918Z,2025-12-10T11:05:38.918Z,2025-12-10T11:06:03.918Z,,0
101,TXN1767167685503U9URHKN,BKG-20251231-7GL4S33D,125,101,3676,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685503U9URHKN"",""bank_ref"":""u172ytrz2ra""}",2025-12-13T16:04:06.661Z,2025-12-13T16:04:10.661Z,2025-12-13T16:04:35.661Z,,0
102,TXN17671676855031X7ZV1K,BKG-20251231-XZ9HLGYU,674,102,2984,INR,SUCCESS,WALLET,PayU,,"{""status"":""success"",""txn_id"":""TXN17671676855031X7ZV1K"",""bank_ref"":""ba8fa5nw3xa""}",2025-12-26T03:26:10.010Z,2025-12-26T03:26:14.010Z,2025-12-26T03:26:39.010Z,,0
103,TXN1767167685503UUODWH8,BKG-20251231-OMIOTWZ7,657,103,4881,INR,PENDING,DEBIT_CARD,Razorpay,,,2026-01-01T13:27:28.755Z,2026-01-01T13:27:32.755Z,,2026-01-01T13:31:27.755Z,0
104,TXN1767167685503JM8RV3T,BKG-20251231-R2APF832,622,104,881,INR,SUCCESS,WALLET,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685503JM8RV3T"",""bank_ref"":""08lid5ea7qrd""}",2026-01-02T08:02:50.870Z,2026-01-02T08:02:54.870Z,2026-01-02T08:03:19.870Z,,0
105,TXN1767167685503G1K4NFB,BKG-20251231-YK3KQSXU,349,105,2073,INR,SUCCESS,NET_BANKING,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685503G1K4NFB"",""bank_ref"":""labthm8nu6k""}",2025-12-21T00:50:03.132Z,2025-12-21T00:50:07.132Z,2025-12-21T00:50:32.132Z,,0
106,TXN1767167685503NULGSLW,BKG-20251231-5SLS3RD1,93,106,3955,INR,FAILED,UPI,Paytm,Network timeout,,2025-12-31T05:08:08.837Z,2025-12-31T05:08:12.837Z,,,0
107,TXN1767167685503PZI9EM3,BKG-20251231-IFFROZM8,950,107,971,INR,SUCCESS,WALLET,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685503PZI9EM3"",""bank_ref"":""kwfctweodo""}",2026-01-10T05:50:00.450Z,2026-01-10T05:50:04.450Z,2026-01-10T05:50:29.450Z,,0
108,TXN1767167685503RCQC6UO,BKG-20251231-M5MTMOHJ,606,108,3594,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685503RCQC6UO"",""bank_ref"":""4wg158wr1ek""}",2025-12-14T15:44:55.198Z,2025-12-14T15:44:59.198Z,2025-12-14T15:45:24.198Z,,0
109,TXN1767167685503WJ902FG,BKG-20251231-HBZ5PUGR,733,109,649,INR,SUCCESS,WALLET,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685503WJ902FG"",""bank_ref"":""ftbce6qdqfk""}",2025-12-29T01:29:22.125Z,2025-12-29T01:29:26.125Z,2025-12-29T01:29:51.125Z,,0
110,TXN17671676855030YG8Y7M,BKG-20251231-Q0NDR2ZR,233,110,2828,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN17671676855030YG8Y7M"",""bank_ref"":""pjfd1bew64""}",2025-12-23T00:28:42.264Z,2025-12-23T00:28:46.264Z,2025-12-23T00:29:11.264Z,,0
111,TXN1767167685503TL9WV5Y,BKG-20251231-D4K89283,686,111,1274,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685503TL9WV5Y"",""bank_ref"":""2ede10qingz""}",2025-12-17T04:46:22.318Z,2025-12-17T04:46:26.318Z,2025-12-17T04:46:51.318Z,,0
112,TXN1767167685503AL1CJUZ,BKG-20251231-0G2KGBNS,668,112,3207,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685503AL1CJUZ"",""bank_ref"":""6yit91yt6ca""}",2026-01-09T22:12:24.276Z,2026-01-09T22:12:28.276Z,2026-01-09T22:12:53.276Z,,0
113,TXN1767167685503AUKUKLL,BKG-20251231-Z85EM5MJ,41,113,2386,INR,REFUNDED,UPI,GooglePay,,,2026-01-11T07:16:08.698Z,2026-01-11T07:16:12.698Z,2026-01-11T07:16:37.698Z,,0
114,TXN1767167685503DEYCG5K,BKG-20251231-8ZUCY93M,166,114,2086,INR,SUCCESS,NET_BANKING,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685503DEYCG5K"",""bank_ref"":""wrmrijmi1n""}",2025-12-09T11:08:32.822Z,2025-12-09T11:08:36.822Z,2025-12-09T11:09:01.822Z,,0
115,TXN1767167685503J3RUPKE,BKG-20251231-TGJLRX8S,507,115,3664,INR,SUCCESS,CREDIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685503J3RUPKE"",""bank_ref"":""qindiwjmrh""}",2026-01-07T08:53:05.601Z,2026-01-07T08:53:09.601Z,2026-01-07T08:53:34.601Z,,0
116,TXN1767167685503JF7HBD5,BKG-20251231-1LZC6PEP,883,116,2878,INR,PENDING,DEBIT_CARD,GooglePay,,,2025-12-15T23:24:39.421Z,2025-12-15T23:24:43.421Z,,2025-12-15T23:28:38.421Z,0
117,TXN1767167685503WN4JT4C,BKG-20251231-LGNCLOMM,204,117,3576,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685503WN4JT4C"",""bank_ref"":""gt03s6zmwqv""}",2026-01-08T00:26:06.532Z,2026-01-08T00:26:10.532Z,2026-01-08T00:26:35.532Z,,0
118,TXN1767167685503O557HP6,BKG-20251231-6KJN7X33,532,118,3653,INR,SUCCESS,CREDIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685503O557HP6"",""bank_ref"":""kpc8tk8ddl9""}",2025-12-15T01:32:43.347Z,2025-12-15T01:32:47.347Z,2025-12-15T01:33:12.347Z,,0
119,TXN1767167685503BKCKAMO,BKG-20251231-CM35U85T,865,119,1524,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685503BKCKAMO"",""bank_ref"":""mqyavdvt23i""}",2025-11-20T13:31:29.755Z,2025-11-20T13:31:33.755Z,2025-11-20T13:31:58.755Z,,0
120,TXN1767167685503MXY9RY5,BKG-20251231-TMMD9APY,895,120,2182,INR,PENDING,UPI,CCAvenue,,,2025-12-25T19:49:29.337Z,2025-12-25T19:49:33.337Z,,2025-12-25T19:53:28.337Z,0
121,TXN1767167685503Q46MA2I,BKG-20251231-YRQFDZ79,857,121,3625,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685503Q46MA2I"",""bank_ref"":""kr5ihjvepp8""}",2025-11-27T01:05:25.269Z,2025-11-27T01:05:29.269Z,2025-11-27T01:05:54.269Z,,0
122,TXN17671676855037VP12OU,BKG-20251231-0ZYH9XN4,447,122,4333,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN17671676855037VP12OU"",""bank_ref"":""1w6cuqdy81j""}",2026-01-06T16:47:36.534Z,2026-01-06T16:47:40.534Z,2026-01-06T16:48:05.534Z,,0
123,TXN1767167685503757B5W0,BKG-20251231-UI50HG3C,257,123,1597,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685503757B5W0"",""bank_ref"":""oy5anam1t3s""}",2026-01-06T14:43:32.818Z,2026-01-06T14:43:36.818Z,2026-01-06T14:44:01.818Z,,0
124,TXN1767167685503S0ZR0KO,BKG-20251231-G0S5LAV0,595,124,1454,INR,PENDING,WALLET,PayU,,,2025-12-28T11:30:00.316Z,2025-12-28T11:30:04.316Z,,2025-12-28T11:33:59.316Z,0
125,TXN1767167685503WBHQXGO,BKG-20251231-PAIXK5TN,72,125,3441,INR,SUCCESS,DEBIT_CARD,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685503WBHQXGO"",""bank_ref"":""z87sud0lubb""}",2025-11-25T11:54:00.567Z,2025-11-25T11:54:04.567Z,2025-11-25T11:54:29.567Z,,0
126,TXN17671676855030B4ZNYG,BKG-20251231-7SBBGH0Q,546,126,552,INR,INITIATED,DEBIT_CARD,Paytm,,,2025-12-14T04:09:21.216Z,2025-12-14T04:09:25.216Z,,2025-12-14T04:13:20.216Z,0
127,TXN1767167685503LKQ3GPV,BKG-20251231-3H6GAWQC,413,127,4487,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685503LKQ3GPV"",""bank_ref"":""dvbcgezghif""}",2025-12-12T00:32:44.285Z,2025-12-12T00:32:48.285Z,2025-12-12T00:33:13.285Z,,0
128,TXN1767167685503WWLQGAH,BKG-20251231-GR1IOS4B,162,128,4326,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685503WWLQGAH"",""bank_ref"":""x7ut12oz64""}",2026-01-09T12:31:55.317Z,2026-01-09T12:31:59.317Z,2026-01-09T12:32:24.317Z,,0
129,TXN1767167685503TA77IG2,BKG-20251231-4TSOUZO2,976,129,937,INR,SUCCESS,NET_BANKING,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685503TA77IG2"",""bank_ref"":""7nh8aqd6njt""}",2026-01-16T04:48:04.022Z,2026-01-16T04:48:08.022Z,2026-01-16T04:48:33.022Z,,0
130,TXN1767167685503LQIH9Z3,BKG-20251231-V3X5VT9M,164,130,2161,INR,FAILED,NET_BANKING,Paytm,Invalid CVV,,2025-12-14T13:35:08.064Z,2025-12-14T13:35:12.064Z,,,0
131,TXN17671676855032CHGZVB,BKG-20251231-VDQG2T6O,914,131,4187,INR,PENDING,NET_BANKING,Paytm,,,2025-12-16T05:19:16.052Z,2025-12-16T05:19:20.052Z,,2025-12-16T05:23:15.052Z,0
132,TXN17671676855044ZVGVSH,BKG-20251231-0244663F,741,132,2328,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855044ZVGVSH"",""bank_ref"":""pwatiqibk8""}",2025-12-16T03:05:46.925Z,2025-12-16T03:05:50.925Z,2025-12-16T03:06:15.925Z,,0
133,TXN1767167685504LZ5D4AJ,BKG-20251231-LZLMZ14G,419,133,3032,INR,SUCCESS,NET_BANKING,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685504LZ5D4AJ"",""bank_ref"":""i9a0soen82""}",2025-12-11T20:50:08.963Z,2025-12-11T20:50:12.963Z,2025-12-11T20:50:37.963Z,,0
134,TXN1767167685504H0EGH0Q,BKG-20251231-HMEGAFTO,331,134,1634,INR,INITIATED,UPI,PhonePe,,,2026-01-17T23:59:52.146Z,2026-01-17T23:59:56.146Z,,2026-01-18T00:03:51.146Z,0
135,TXN1767167685504Y74VJ5S,BKG-20251231-R57706E5,455,135,3374,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685504Y74VJ5S"",""bank_ref"":""9sx8gw8qeaj""}",2026-01-21T22:08:22.599Z,2026-01-21T22:08:26.599Z,2026-01-21T22:08:51.599Z,,0
136,TXN1767167685504J8P5PMA,BKG-20251231-QU7CQUQV,706,136,3597,INR,REFUNDED,WALLET,PayU,,,2025-12-17T21:54:29.030Z,2025-12-17T21:54:33.030Z,2025-12-17T21:54:58.030Z,,0
137,TXN1767167685504AYH3VAI,BKG-20251231-YA7905W0,783,137,4665,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685504AYH3VAI"",""bank_ref"":""01agfzl78ski""}",2025-11-21T16:27:09.759Z,2025-11-21T16:27:13.759Z,2025-11-21T16:27:38.759Z,,0
138,TXN1767167685504RN2V0FM,BKG-20251231-NGOGOOCG,724,138,2382,INR,SUCCESS,WALLET,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685504RN2V0FM"",""bank_ref"":""7k31nfrcoay""}",2025-11-29T02:42:08.782Z,2025-11-29T02:42:12.782Z,2025-11-29T02:42:37.782Z,,0
139,TXN176716768550449YKHQ4,BKG-20251231-UDTAS98X,693,139,2483,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN176716768550449YKHQ4"",""bank_ref"":""l79t7ab74w""}",2025-12-26T22:23:16.155Z,2025-12-26T22:23:20.155Z,2025-12-26T22:23:45.155Z,,0
140,TXN1767167685504GZGISGH,BKG-20251231-16JZPAWF,417,140,4537,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685504GZGISGH"",""bank_ref"":""d0zolwmhvx7""}",2026-01-03T14:39:08.726Z,2026-01-03T14:39:12.726Z,2026-01-03T14:39:37.726Z,,0
141,TXN17671676855045Z0S43Q,BKG-20251231-VBUKQ28U,760,141,1223,INR,PENDING,CREDIT_CARD,PhonePe,,,2025-12-23T20:51:15.033Z,2025-12-23T20:51:19.033Z,,2025-12-23T20:55:14.033Z,0
142,TXN17671676855044J50MTT,BKG-20251231-TBC3MVEG,535,142,1053,INR,PENDING,NET_BANKING,PhonePe,,,2025-12-31T03:33:26.443Z,2025-12-31T03:33:30.443Z,,2025-12-31T03:37:25.443Z,0
143,TXN1767167685504891SWF0,BKG-20251231-RS8V2C4O,44,143,3897,INR,SUCCESS,DEBIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685504891SWF0"",""bank_ref"":""r0d3j4whqag""}",2025-12-25T16:27:54.820Z,2025-12-25T16:27:58.820Z,2025-12-25T16:28:23.820Z,,0
144,TXN17671676855041G34V4C,BKG-20251231-DM963JAA,693,144,3552,INR,PENDING,UPI,Razorpay,,,2025-12-11T21:23:05.788Z,2025-12-11T21:23:09.788Z,,2025-12-11T21:27:04.788Z,0
145,TXN1767167685504S4XUN78,BKG-20251231-KZBCTGJC,448,145,3881,INR,FAILED,WALLET,PhonePe,Invalid CVV,,2025-12-18T20:10:51.546Z,2025-12-18T20:10:55.546Z,,,0
146,TXN1767167685504WPBPKZM,BKG-20251231-BJ7IAATP,78,146,1038,INR,REFUNDED,DEBIT_CARD,Razorpay,,,2025-12-31T12:33:53.989Z,2025-12-31T12:33:57.989Z,2025-12-31T12:34:22.989Z,,0
147,TXN1767167685504KXZU2B7,BKG-20251231-U5NFSMNP,834,147,3342,INR,PENDING,UPI,GooglePay,,,2025-12-22T21:08:17.938Z,2025-12-22T21:08:21.938Z,,2025-12-22T21:12:16.938Z,0
148,TXN1767167685504IK17GUW,BKG-20251231-Q6EGDPRB,239,148,4203,INR,SUCCESS,CREDIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685504IK17GUW"",""bank_ref"":""9wykzi0zsqc""}",2026-01-04T20:41:27.362Z,2026-01-04T20:41:31.362Z,2026-01-04T20:41:56.362Z,,0
149,TXN1767167685504Z3GY8K7,BKG-20251231-TGKCGIXM,609,149,4079,INR,SUCCESS,WALLET,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685504Z3GY8K7"",""bank_ref"":""b4m8suo1srh""}",2025-12-01T04:31:55.410Z,2025-12-01T04:31:59.410Z,2025-12-01T04:32:24.410Z,,0
150,TXN17671676855047HWSLRZ,BKG-20251231-MXUHYY1Q,670,150,4627,INR,SUCCESS,UPI,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN17671676855047HWSLRZ"",""bank_ref"":""s1yc2v5553b""}",2025-12-26T19:32:02.116Z,2025-12-26T19:32:06.116Z,2025-12-26T19:32:31.116Z,,0
151,TXN1767167685504V93NY55,BKG-20251231-B6KURM7J,480,151,3870,INR,SUCCESS,NET_BANKING,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685504V93NY55"",""bank_ref"":""vqpo0yusqc8""}",2025-12-10T19:00:17.729Z,2025-12-10T19:00:21.729Z,2025-12-10T19:00:46.729Z,,0
152,TXN1767167685504Z6DNTJP,BKG-20251231-KIRHVIJT,857,152,1301,INR,SUCCESS,WALLET,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685504Z6DNTJP"",""bank_ref"":""2tbu6kzzcow""}",2025-12-31T23:14:42.612Z,2025-12-31T23:14:46.612Z,2025-12-31T23:15:11.612Z,,0
153,TXN17671676855040TEPC7N,BKG-20251231-YFR0122S,399,153,641,INR,FAILED,UPI,Razorpay,Invalid CVV,,2025-12-07T17:05:56.038Z,2025-12-07T17:06:00.038Z,,,0
154,TXN1767167685504Q31K5Z4,BKG-20251231-F0XUL1GN,147,154,3686,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685504Q31K5Z4"",""bank_ref"":""g6pcax730un""}",2025-12-20T13:17:26.277Z,2025-12-20T13:17:30.277Z,2025-12-20T13:17:55.277Z,,0
155,TXN17671676855047OBDNX4,BKG-20251231-ZHAGBQV8,705,155,4461,INR,SUCCESS,CREDIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855047OBDNX4"",""bank_ref"":""kjxhjfvdpuo""}",2025-12-17T12:36:05.045Z,2025-12-17T12:36:09.045Z,2025-12-17T12:36:34.045Z,,0
156,TXN17671676855043FVIYPO,BKG-20251231-FIVCWTGQ,716,156,4456,INR,PENDING,CREDIT_CARD,CCAvenue,,,2026-01-19T14:49:43.248Z,2026-01-19T14:49:47.248Z,,2026-01-19T14:53:42.248Z,0
157,TXN1767167685504PUIR1LC,BKG-20251231-BWYIA4OI,193,157,4372,INR,SUCCESS,DEBIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685504PUIR1LC"",""bank_ref"":""goqp5l92x8h""}",2026-01-01T19:11:37.456Z,2026-01-01T19:11:41.456Z,2026-01-01T19:12:06.456Z,,0
158,TXN1767167685504V9PQTMI,BKG-20251231-F0AP2EVS,863,158,2089,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685504V9PQTMI"",""bank_ref"":""6tm1d69wb8s""}",2025-12-09T04:21:07.946Z,2025-12-09T04:21:11.946Z,2025-12-09T04:21:36.946Z,,0
159,TXN176716768550492ENKP5,BKG-20251231-YX6W241A,193,159,3632,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN176716768550492ENKP5"",""bank_ref"":""osrd2bv6axn""}",2025-12-02T14:13:56.130Z,2025-12-02T14:14:00.130Z,2025-12-02T14:14:25.130Z,,0
160,TXN1767167685504W2M30MY,BKG-20251231-U29DCJGQ,212,160,4704,INR,SUCCESS,WALLET,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685504W2M30MY"",""bank_ref"":""kev4gac23y""}",2025-12-07T13:46:29.034Z,2025-12-07T13:46:33.034Z,2025-12-07T13:46:58.034Z,,0
161,TXN176716768550413P4YQW,BKG-20251231-Z3RBIGEK,914,161,3267,INR,PENDING,UPI,GooglePay,,,2025-12-21T01:15:01.326Z,2025-12-21T01:15:05.326Z,,2025-12-21T01:19:00.326Z,0
162,TXN1767167685504PSO9K9B,BKG-20251231-EZIKFUER,390,162,2422,INR,SUCCESS,WALLET,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685504PSO9K9B"",""bank_ref"":""oaur6n7ojjm""}",2025-12-06T07:23:57.383Z,2025-12-06T07:24:01.383Z,2025-12-06T07:24:26.383Z,,0
163,TXN1767167685504H53RTU8,BKG-20251231-2W6RJ0WX,923,163,4885,INR,PENDING,UPI,PayU,,,2025-11-28T23:47:53.541Z,2025-11-28T23:47:57.541Z,,2025-11-28T23:51:52.541Z,0
164,TXN1767167685504HMBUT64,BKG-20251231-AS8TBNIU,214,164,3184,INR,SUCCESS,DEBIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685504HMBUT64"",""bank_ref"":""0flojisvr80a""}",2025-12-31T17:08:13.891Z,2025-12-31T17:08:17.891Z,2025-12-31T17:08:42.891Z,,0
165,TXN17671676855056NGWXX6,BKG-20251231-TF2AUJ7T,81,165,4693,INR,PENDING,UPI,GooglePay,,,2025-12-30T18:18:20.690Z,2025-12-30T18:18:24.690Z,,2025-12-30T18:22:19.690Z,0
166,TXN1767167685505GG9WZMN,BKG-20251231-7VANZT0T,244,166,3392,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685505GG9WZMN"",""bank_ref"":""ejy1rluvsi""}",2025-12-15T16:51:20.877Z,2025-12-15T16:51:24.877Z,2025-12-15T16:51:49.877Z,,0
167,TXN1767167685505TVBFTXL,BKG-20251231-ZVR88QL0,222,167,1132,INR,REFUNDED,UPI,CCAvenue,,,2026-01-06T15:19:38.151Z,2026-01-06T15:19:42.151Z,2026-01-06T15:20:07.151Z,,0
168,TXN1767167685505F34OCJA,BKG-20251231-P3DR7OAI,874,168,2713,INR,PENDING,DEBIT_CARD,CCAvenue,,,2025-12-03T16:31:59.596Z,2025-12-03T16:32:03.596Z,,2025-12-03T16:35:58.596Z,0
169,TXN1767167685505EDPG11Z,BKG-20251231-FRZN16RO,744,169,2724,INR,REFUNDED,CREDIT_CARD,Razorpay,,,2026-01-27T08:46:57.217Z,2026-01-27T08:47:01.217Z,2026-01-27T08:47:26.217Z,,0
170,TXN1767167685505N5W414A,BKG-20251231-97MYEY2R,70,170,3619,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685505N5W414A"",""bank_ref"":""bhlsveedb1e""}",2025-12-20T14:49:07.347Z,2025-12-20T14:49:11.347Z,2025-12-20T14:49:36.347Z,,0
171,TXN1767167685505JK6TH44,BKG-20251231-USL7GTX1,273,171,3054,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685505JK6TH44"",""bank_ref"":""ckbik7numdk""}",2025-12-05T19:40:42.083Z,2025-12-05T19:40:46.083Z,2025-12-05T19:41:11.083Z,,0
172,TXN17671676855052ARGQT1,BKG-20251231-W9AQDNN8,371,172,1841,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855052ARGQT1"",""bank_ref"":""5x9jp01wbjb""}",2025-12-21T09:22:32.518Z,2025-12-21T09:22:36.518Z,2025-12-21T09:23:01.518Z,,0
173,TXN176716768550528Y1U0M,BKG-20251231-8VO9P1GV,196,173,4455,INR,SUCCESS,CREDIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN176716768550528Y1U0M"",""bank_ref"":""3wb8cqlqghu""}",2025-12-14T23:54:20.992Z,2025-12-14T23:54:24.992Z,2025-12-14T23:54:49.992Z,,0
174,TXN176716768550542G1KU7,BKG-20251231-JJ5L60JT,236,174,1569,INR,SUCCESS,NET_BANKING,GooglePay,,"{""status"":""success"",""txn_id"":""TXN176716768550542G1KU7"",""bank_ref"":""7pxfm6dliqi""}",2026-01-10T23:49:46.143Z,2026-01-10T23:49:50.143Z,2026-01-10T23:50:15.143Z,,0
175,TXN1767167685505XGGZFQR,BKG-20251231-HAZ7TTA5,352,175,2245,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685505XGGZFQR"",""bank_ref"":""vwkgjvcqui""}",2026-01-08T23:24:21.783Z,2026-01-08T23:24:25.783Z,2026-01-08T23:24:50.783Z,,0
176,TXN17671676855052N6CRA8,BKG-20251231-7RNKMQKL,397,176,618,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855052N6CRA8"",""bank_ref"":""jccwszh7zq""}",2025-12-31T06:20:36.049Z,2025-12-31T06:20:40.049Z,2025-12-31T06:21:05.049Z,,0
177,TXN1767167685505C2RDYRR,BKG-20251231-OKW9CYMV,252,177,3210,INR,SUCCESS,WALLET,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685505C2RDYRR"",""bank_ref"":""mty5e3i60l""}",2025-12-04T04:45:00.876Z,2025-12-04T04:45:04.876Z,2025-12-04T04:45:29.876Z,,0
178,TXN1767167685505DU824R9,BKG-20251231-I1UAP3YF,67,178,1800,INR,PENDING,NET_BANKING,CCAvenue,,,2025-12-20T07:10:39.340Z,2025-12-20T07:10:43.340Z,,2025-12-20T07:14:38.340Z,0
179,TXN1767167685505QBXC3IT,BKG-20251231-JYX4FLKH,562,179,1399,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685505QBXC3IT"",""bank_ref"":""s918wv8213n""}",2025-12-01T01:54:06.570Z,2025-12-01T01:54:10.570Z,2025-12-01T01:54:35.570Z,,0
