id,booking_id,user_id,source_station,destination_station,journey_date,status,journey_type,total_fare,total_travel_time_minutes,total_layover_minutes,created_at,confirmed_at,cancelled_at,version
134,BKG-20251231-HMEGAFTO,331,Indore,Vadodara,2026-01-26,SEATS_BLOCKED,SINGLE_TRAIN,1634,1123,0,2026-01-17T23:59:51.146Z,,,0
135,BKG-20251231-R57706E5,455,Trivandrum Central,Bhopal Junction,2026-01-25,CONFIRMED,SINGLE_TRAIN,3374,1086,0,2026-01-21T22:08:21.599Z,2026-01-21T22:13:14.787Z,,0
136,BKG-20251231-QU7CQUQV,706,Udaipur City,Vadodara,2025-12-21,CANCELLED,SINGLE_TRAIN,3597,337,0,2025-12-17T21:54:28.030Z,,2025-12-18T06:02:54.842Z,0
137,BKG-20251231-YA7905W0,783,Gwalior,Vadodara,2025-12-19,CONFIRMED,SINGLE_TRAIN,4665,560,0,2025-11-21T16:27:08.759Z,2025-11-21T16:27:54.083Z,,0
138,BKG-20251231-NGOGOOCG,724,New Delhi,Indore,2025-12-25,CONFIRMED,MULTI_TRAIN,2382,983,31,2025-11-29T02:42:07.782Z,2025-11-29T02:51:43.560Z,,0
139,BKG-20251231-UDTAS98X,693,Howrah,Visakhapatnam,2025-12-27,CONFIRMED,SINGLE_TRAIN,2483,1237,0,2025-12-26T22:23:15.155Z,2025-12-26T22:27:25.911Z,,0
140,BKG-20251231-16JZPAWF,417,Udaipur City,Mumbai CST,2026-01-17,CONFIRMED,SINGLE_TRAIN,4537,1388,0,2026-01-03T14:39:07.726Z,2026-01-03T14:48:59.251Z,,0
141,BKG-20251231-VBUKQ28U,760,Shri Mata Vaishno Devi,Lucknow,2025-12-24,PAYMENT_PENDING,SINGLE_TRAIN,1223,1096,0,2025-12-23T20:51:14.033Z,,,0
142,BKG-20251231-TBC3MVEG,535,Amritsar,Bhopal Junction,2026-01-18,PAYMENT_PENDING,SINGLE_TRAIN,1053,924,0,2025-12-31T03:33:25.443Z,,,0
143,BKG-20251231-RS8V2C4O,44,Nagpur,Indore,2025-12-30,CONFIRMED,SINGLE_TRAIN,3897,334,0,2025-12-25T16:27:53.820Z,2025-12-25T16:31:53.631Z,,0
144,BKG-20251231-DM963JAA,693,Agra Cantt,Mumbai CST,2025-12-26,PAYMENT_PENDING,SINGLE_TRAIN,3552,1239,0,2025-12-11T21:23:04.788Z,,,0
145,BKG-20251231-KZBCTGJC,448,Gwalior,Nagpur,2025-12-22,PAYMENT_FAILED,SINGLE_TRAIN,3881,340,0,2025-12-18T20:10:50.546Z,,,0
146,BKG-20251231-BJ7IAATP,78,Gwalior,Udaipur City,2026-01-08,CANCELLED,SINGLE_TRAIN,1038,680,0,2025-12-31T12:33:52.989Z,,2025-12-31T12:56:14.250Z,0
147,BKG-20251231-U5NFSMNP,834,Howrah,Lucknow,2026-01-19,PAYMENT_PENDING,SINGLE_TRAIN,3342,1386,0,2025-12-22T21:08:16.938Z,,,0
148,BKG-20251231-Q6EGDPRB,239,Jodhpur,Indore,2026-01-11,CONFIRMED,SINGLE_TRAIN,4203,649,0,2026-01-04T20:41:26.362Z,2026-01-04T20:43:52.430Z,,0
149,BKG-20251231-TGKCGIXM,609,Lucknow,Mumbai CST,2025-12-19,CONFIRMED,SINGLE_TRAIN,4079,1269,0,2025-12-01T04:31:54.410Z,2025-12-01T04:34:26.616Z,,0
150,BKG-20251231-MXUHYY1Q,670,Amritsar,Pune Junction,2026-01-22,CONFIRMED,SINGLE_TRAIN,4627,970,0,2025-12-26T19:32:01.116Z,2025-12-26T19:41:10.049Z,,0
151,BKG-20251231-B6KURM7J,480,Bhopal Junction,Gwalior,2026-01-03,CONFIRMED,SINGLE_TRAIN,3870,1152,0,2025-12-10T19:00:16.729Z,2025-12-10T19:03:12.777Z,,0
152,BKG-20251231-KIRHVIJT,857,Pune Junction,Mumbai Central,2026-01-19,CONFIRMED,SINGLE_TRAIN,1301,852,0,2025-12-31T23:14:41.612Z,2025-12-31T23:18:43.901Z,,0
153,BKG-20251231-YFR0122S,399,Jaipur,Nagpur,2025-12-27,PAYMENT_FAILED,SINGLE_TRAIN,641,1106,0,2025-12-07T17:05:55.038Z,,,0
154,BKG-20251231-F0XUL1GN,147,Agra Cantt,Jaipur,2026-01-15,CONFIRMED,MULTI_TRAIN,3686,1234,173,2025-12-20T13:17:25.277Z,2025-12-20T13:21:46.119Z,,0
155,BKG-20251231-ZHAGBQV8,705,Patna Junction,Ahmedabad,2025-12-25,CONFIRMED,MULTI_TRAIN,4461,746,75,2025-12-17T12:36:04.045Z,2025-12-17T12:37:11.184Z,,0
156,BKG-20251231-FIVCWTGQ,716,Shri Mata Vaishno Devi,Ernakulam,2026-01-28,PAYMENT_PENDING,SINGLE_TRAIN,4456,1165,0,2026-01-19T14:49:42.248Z,,,0
157,BKG-20251231-BWYIA4OI,193,Udaipur City,Ahmedabad,2026-01-14,CONFIRMED,SINGLE_TRAIN,4372,1084,0,2026-01-01T19:11:36.456Z,2026-01-01T19:18:56.786Z,,0
158,BKG-20251231-F0AP2EVS,863,Visakhapatnam,Udaipur City,2026-01-05,CONFIRMED,MULTI_TRAIN,2089,1221,105,2025-12-09T04:21:06.946Z,2025-12-09T04:29:11.453Z,,0
159,BKG-20251231-YX6W241A,193,Nagpur,Udaipur City,2025-12-29,CONFIRMED,SINGLE_TRAIN,3632,1094,0,2025-12-02T14:13:55.130Z,2025-12-02T14:14:35.970Z,,0
160,BKG-20251231-U29DCJGQ,212,Gwalior,New Delhi,2025-12-27,CONFIRMED,MULTI_TRAIN,4704,951,103,2025-12-07T13:46:28.034Z,2025-12-07T13:53:40.296Z,,0
161,BKG-20251231-Z3RBIGEK,914,Mumbai Central,Amritsar,2025-12-28,PAYMENT_PENDING,SINGLE_TRAIN,3267,950,0,2025-12-21T01:15:00.326Z,,,0
162,BKG-20251231-EZIKFUER,390,Amritsar,Bhopal Junction,2026-01-04,CONFIRMED,SINGLE_TRAIN,2422,699,0,2025-12-06T07:23:56.383Z,2025-12-06T07:23:59.230Z,,0
163,BKG-20251231-2W6RJ0WX,923,Trivandrum Central,Pune Junction,2025-12-19,PAYMENT_PENDING,SINGLE_TRAIN,4885,1225,0,2025-11-28T23:47:52.541Z,,,0
164,BKG-20251231-AS8TBNIU,214,Agra Cantt,Ahmedabad,2026-01-13,CONFIRMED,SINGLE_TRAIN,3184,566,0,2025-12-31T17:08:12.891Z,2025-12-31T17:17:38.417Z,,0
165,BKG-20251231-TF2AUJ7T,81,Trivandrum Central,Hyderabad Deccan,2026-01-19,PAYMENT_PENDING,SINGLE_TRAIN,4693,554,0,2025-12-30T18:18:19.690Z,,,0
166,BKG-20251231-7VANZT0T,244,Indore,Patna Junction,2026-01-06,CONFIRMED,MULTI_TRAIN,3392,463,83,2025-12-15T16:51:19.877Z,2025-12-15T16:54:06.526Z,,0
167,BKG-20251231-ZVR88QL0,222,Patna Junction,Bhopal Junction,2026-01-26,CANCELLED,SINGLE_TRAIN,1132,482,0,2026-01-06T15:19:37.151Z,,2026-01-07T04:05:25.052Z,0
168,BKG-20251231-P3DR7OAI,874,Shri Mata Vaishno Devi,Bangalore City,2025-12-26,PAYMENT_PENDING,SINGLE_TRAIN,2713,599,0,2025-12-03T16:31:58.596Z,,,0
169,BKG-20251231-FRZN16RO,744,Vadodara,Udaipur City,2026-01-28,CANCELLED,SINGLE_TRAIN,2724,533,0,2026-01-27T08:46:56.217Z,,2026-01-27T23:02:32.200Z,0
170,BKG-20251231-97MYEY2R,70,Mumbai Central,Ernakulam,2026-01-13,CONFIRMED,SINGLE_TRAIN,3619,445,0,2025-12-20T14:49:06.347Z,2025-12-20T14:59:00.143Z,,0
171,BKG-20251231-USL7GTX1,273,Ahmedabad,New Delhi,2025-12-28,CONFIRMED,SINGLE_TRAIN,3054,360,0,2025-12-05T19:40:41.083Z,2025-12-05T19:50:07.902Z,,0
172,BKG-20251231-W9AQDNN8,371,Bhopal Junction,Vadodara,2026-01-12,CONFIRMED,MULTI_TRAIN,1841,788,116,2025-12-21T09:22:31.518Z,2025-12-21T09:26:10.858Z,,0
173,BKG-20251231-8VO9P1GV,196,Mumbai CST,Pune Junction,2026-01-12,CONFIRMED,SINGLE_TRAIN,4455,1053,0,2025-12-14T23:54:19.992Z,2025-12-14T23:59:14.622Z,,0
174,BKG-20251231-JJ5L60JT,236,Chennai Central,Agra Cantt,2026-01-14,CONFIRMED,SINGLE_TRAIN,1569,702,0,2026-01-10T23:49:45.143Z,2026-01-10T23:53:29.419Z,,0
175,BKG-20251231-HAZ7TTA5,352,Amritsar,Ernakulam,2026-01-24,CONFIRMED,SINGLE_TRAIN,2245,1228,0,2026-01-08T23:24:20.783Z,2026-01-08T23:28:30.169Z,,0
176,BKG-20251231-7RNKMQKL,397,Gwalior,Udaipur City,2026-01-12,CONFIRMED,MULTI_TRAIN,618,515,157,2025-12-31T06:20:35.049Z,2025-12-31T06:26:35.053Z,,0
177,BKG-20251231-OKW9CYMV,252,Gwalior,Patna Junction,2026-01-02,CONFIRMED,SINGLE_TRAIN,3210,628,0,2025-12-04T04:44:59.876Z,2025-12-04T04:45:00.313Z,,0
178,BKG-20251231-I1UAP3YF,67,Gwalior,Vadodara,2025-12-28,PAYMENT_PENDING,SINGLE_TRAIN,1800,311,0,2025-12-20T07:10:38.340Z,,,0
179,BKG-20251231-JYX4FLKH,562,Mumbai CST,Indore,2025-12-27,CONFIRMED,SINGLE_TRAIN,1399,627,0,2025-12-01T01:54:05.570Z,2025-12-01T01:57:29.206Z,,0
180,BKG-20251231-WHHBYYBP,501,New Delhi,Vadodara,2026-01-01,CONFIRMED,SINGLE_TRAIN,3482,1310,0,2025-12-30T09:21:15.254Z,2025-12-30T09:22:51.943Z,,0
181,BKG-20251231-LFDCAMNY,42,Indore,Gwalior,2026-01-16,CONFIRMED,SINGLE_TRAIN,4307,1146,0,2026-01-13T18:59:37.741Z,2026-01-13T19:03:14.494Z,,0
182,BKG-20251231-ORUDN9QN,164,Patna Junction,Lucknow,2026-01-01,CONFIRMED,MULTI_TRAIN,2578,975,115,2025-12-04T12:26:27.600Z,2025-12-04T12:27:59.673Z,,0
183,BKG-20251231-RDASX7YI,829,Mumbai Central,Pune Junction,2026-01-14,CONFIRMED,SINGLE_TRAIN,1144,1108,0,2025-12-23T03:51:54.693Z,2025-12-23T03:57:12.331Z,,0
184,BKG-20251231-V1O67VLX,922,Gwalior,Indore,2026-01-20,CANCELLED,SINGLE_TRAIN,1620,852,0,2026-01-07T17:00:19.705Z,,2026-01-08T03:11:43.225Z,0
185,BKG-20251231-6D8J8X7G,140,Jaipur,Mumbai CST,2026-01-13,CONFIRMED,SINGLE_TRAIN,1274,405,0,2026-01-08T15:57:44.282Z,2026-01-08T15:58:06.366Z,,0
186,BKG-20251231-P293PC8P,818,Howrah,Ernakulam,2026-01-30,CANCELLED,SINGLE_TRAIN,1560,258,0,2026-01-12T06:59:14.389Z,,2026-01-12T20:37:38.669Z,0
187,BKG-20251231-5OWXLGN8,79,Gwalior,Trivandrum Central,2026-01-28,PAYMENT_PENDING,SINGLE_TRAIN,2841,296,0,2025-12-31T11:35:56.132Z,,,0
188,BKG-20251231-SEFCD81Y,189,Agra Cantt,Chennai Central,2026-01-29,CONFIRMED,SINGLE_TRAIN,1943,1291,0,2026-01-25T04:30:08.098Z,2026-01-25T04:38:27.191Z,,0
189,BKG-20251231-GNO8LZHU,332,Vadodara,Patna Junction,2025-12-30,PAYMENT_PENDING,SINGLE_TRAIN,4406,776,0,2025-12-12T02:15:25.035Z,,,0
190,BKG-20251231-KVSIM4Z6,362,Pune Junction,Mumbai CST,2026-01-19,CONFIRMED,MULTI_TRAIN,1074,1400,69,2026-01-05T08:42:19.173Z,2026-01-05T08:43:37.104Z,,0
191,BKG-20251231-B4GF132A,671,Chennai Central,Ernakulam,2025-12-29,CONFIRMED,SINGLE_TRAIN,3793,926,0,2025-12-17T08:06:01.266Z,2025-12-17T08:11:59.359Z,,0
192,BKG-20251231-YIDVORF2,58,New Delhi,Nagpur,2026-01-21,PAYMENT_FAILED,SINGLE_TRAIN,540,801,0,2026-01-11T13:30:07.388Z,,,0
193,BKG-20251231-SGDF3204,652,Visakhapatnam,Ernakulam,2025-12-19,CONFIRMED,SINGLE_TRAIN,4746,775,0,2025-12-02T11:08:10.336Z,2025-12-02T11:16:47.281Z,,0
194,BKG-20251231-623GAOF1,122,Indore,Trivandrum Central,2025-12-20,CONFIRMED,SINGLE_TRAIN,2285,508,0,2025-11-23T12:49:13.274Z,2025-11-23T12:52:54.540Z,,0
195,BKG-20251231-L2ZKQ1A0,464,Shri Mata Vaishno Devi,Chennai Central,2025-12-29,PAYMENT_PENDING,SINGLE_TRAIN,4512,1041,0,2025-12-14T12:15:23.332Z,,,0
196,BKG-20251231-OU9EXL73,830,Ahmedabad,Pune Junction,2026-01-16,CONFIRMED,SINGLE_TRAIN,3947,403,0,2026-01-07T00:41:54.574Z,2026-01-07T00:47:55.056Z,,0
197,BKG-20251231-569HVWZ5,259,Lucknow,Agra Cantt,2026-01-13,CONFIRMED,SINGLE_TRAIN,1495,584,0,2025-12-21T05:02:28.512Z,2025-12-21T05:03:16.721Z,,0
198,BKG-20251231-975CKOHA,460,Hyderabad Deccan,New Delhi,2026-01-01,CONFIRMED,SINGLE_TRAIN,2679,1064,0,2025-12-08T23:28:30.728Z,2025-12-08T23:28:38.539Z,,0
199,BKG-20251231-YNZCQ0WO,572,Mumbai CST,Amritsar,2026-01-23,CONFIRMED,SINGLE_TRAIN,1407,686,0,2026-01-05T08:14:38.282Z,2026-01-05T08:18:13.021Z,,0
200,BKG-20251231-E0HIKZ6M,422,Nagpur,Ahmedabad,2026-01-06,PAYMENT_PENDING,SINGLE_TRAIN,4639,641,0,2025-12-13T22:34:46.357Z,,,0
201,BKG-20251231-U8MVTB60,850,Nagpur,Visakhapatnam,2026-01-08,CONFIRMED,SINGLE_TRAIN,879,1319,0,2025-12-23T20:10:22.383Z,2025-12-23T20:20:07.614Z,,0
202,BKG-20251231-1PO2Y7AS,946,Lucknow,Mumbai CST,2026-01-25,PAYMENT_PENDING,MULTI_TRAIN,3299,1219,103,2026-01-10T20:45:36.625Z,,,0
203,BKG-20251231-AWP3ISUD,948,Patna Junction,Shri Mata Vaishno Devi,2026-01-11,SEATS_BLOCKED,SINGLE_TRAIN,3433,1035,0,2025-12-27T20:42:31.606Z,,,0
204,BKG-20251231-9LTCWID1,345,Patna Junction,Agra Cantt,2025-12-21,CANCELLED,SINGLE_TRAIN,4148,423,0,2025-12-18T04:53:25.015Z,,2025-12-18T13:57:39.125Z,0
205,BKG-20251231-2I48KBOR,292,Gwalior,Nagpur,2025-12-19,CONFIRMED,SINGLE_TRAIN,898,771,0,2025-11-23T19:00:08.518Z,2025-11-23T19:00:49.709Z,,0
206,BKG-20251231-ZYM97545,150,Howrah,Amritsar,2026-01-18,CONFIRMED,SINGLE_TRAIN,685,1380,0,2025-12-20T20:24:34.720Z,2025-12-20T20:32:54.843Z,,0
207,BKG-20251231-JKKBOVYG,717,Trivandrum Central,Hyderabad Deccan,2026-01-16,CONFIRMED,SINGLE_TRAIN,2204,1255,0,2026-01-12T12:11:36.447Z,2026-01-12T12:12:24.395Z,,0
208,BKG-20251231-J2RJ62GA,600,Howrah,Ahmedabad,2026-01-30,CONFIRMED,SINGLE_TRAIN,4280,783,0,2026-01-28T06:30:53.223Z,2026-01-28T06:38:39.586Z,,0
209,BKG-20251231-K8IAZ4OL,266,Shri Mata Vaishno Devi,Vadodara,2026-01-09,CONFIRMED,SINGLE_TRAIN,3192,1132,0,2025-12-30T18:34:28.035Z,2025-12-30T18:38:08.811Z,,0
210,BKG-20251231-PVLP2B0X,859,Vadodara,Shri Mata Vaishno Devi,2025-12-22,CONFIRMED,SINGLE_TRAIN,1506,315,0,2025-12-01T05:21:15.546Z,2025-12-01T05:26:28.561Z,,0
211,BKG-20251231-QDRSVCCC,614,Gwalior,Agra Cantt,2026-01-21,PAYMENT_PENDING,SINGLE_TRAIN,4516,553,0,2025-12-25T06:46:37.119Z,,,0
212,BKG-20251231-V6WPD1W9,293,Ahmedabad,Udaipur City,2026-01-08,CONFIRMED,SINGLE_TRAIN,529,536,0,2025-12-14T21:25:18.951Z,2025-12-14T21:31:22.130Z,,0
213,BKG-20251231-BOVF6QO8,417,Jodhpur,Nagpur,2026-01-17,PAYMENT_PENDING,SINGLE_TRAIN,2748,1265,0,2026-01-02T04:45:43.908Z,,,0
214,BKG-20251231-8MDXZCQH,214,Bangalore City,Hyderabad Deccan,2025-12-31,CONFIRMED,SINGLE_TRAIN,1810,1124,0,2025-12-12T18:29:37.812Z,2025-12-12T18:33:08.767Z,,0
215,BKG-20251231-S2WZP377,200,Gwalior,Visakhapatnam,2026-01-19,PAYMENT_PENDING,SINGLE_TRAIN,979,1378,0,2026-01-18T14:11:08.005Z,,,0
216,BKG-20251231-8Z1HUT5Y,467,New Delhi,Visakhapatnam,2026-01-01,PAYMENT_PENDING,SINGLE_TRAIN,2772,481,0,2025-12-22T06:24:16.040Z,,,0
217,BKG-20251231-BMZWH7QL,319,New Delhi,Bangalore City,2026-01-08,CONFIRMED,SINGLE_TRAIN,3663,411,0,2025-12-22T18:56:12.581Z,2025-12-22T18:57:57.986Z,,0
218,BKG-20251231-BI7YUHTV,161,Ernakulam,Vadodara,2025-12-30,PAYMENT_PENDING,SINGLE_TRAIN,4356,499,0,2025-12-17T15:51:30.714Z,,,0
219,BKG-20251231-YN49EJBF,845,Chennai Central,Trivandrum Central,2026-01-27,CONFIRMED,MULTI_TRAIN,2874,266,87,2026-01-03T01:45:36.614Z,2026-01-03T01:47:35.623Z,,0
220,BKG-20251231-T2UT3U7M,976,Bangalore City,Ahmedabad,2025-12-21,PAYMENT_PENDING,SINGLE_TRAIN,1611,259,0,2025-12-03T04:11:43.204Z,,,0
221,BKG-20251231-EJR9Z9Z9,505,Chennai Central,Trivandrum Central,2025-12-21,CONFIRMED,SINGLE_TRAIN,2186,883,0,2025-12-14T05:29:14.525Z,2025-12-14T05:32:16.746Z,,0
222,BKG-20251231-WIIW72HB,874,Jaipur,Ahmedabad,2026-01-26,CONFIRMED,SINGLE_TRAIN,3545,513,0,2026-01-20T06:45:11.764Z,2026-01-20T06:53:21.776Z,,0
223,BKG-20251231-JVK4IX33,676,Bangalore City,Jaipur,2025-12-28,CONFIRMED,MULTI_TRAIN,3059,586,67,2025-12-24T19:31:04.775Z,2025-12-24T19:37:28.779Z,,0
224,BKG-20251231-FJJQJ77S,66,Howrah,Jaipur,2026-01-28,PAYMENT_PENDING,SINGLE_TRAIN,3327,384,0,2026-01-28T23:07:56.216Z,,,0
225,BKG-20251231-B2HZ6FT9,219,Pune Junction,Mumbai Central,2026-01-09,CONFIRMED,SINGLE_TRAIN,2428,1029,0,2025-12-22T07:07:47.428Z,2025-12-22T07:07:51.596Z,,0
226,BKG-20251231-X1UJ1CYL,674,Nagpur,Bangalore City,2026-01-05,CONFIRMED,SINGLE_TRAIN,1741,985,0,2025-12-13T03:17:11.535Z,2025-12-13T03:20:54.808Z,,0
227,BKG-20251231-G0X1YYLZ,954,Udaipur City,Jaipur,2026-01-16,CONFIRMED,SINGLE_TRAIN,4734,454,0,2026-01-11T22:22:08.627Z,2026-01-11T22:25:52.528Z,,0
228,BKG-20251231-4VWE4RFN,445,Bhopal Junction,Visakhapatnam,2025-12-28,CONFIRMED,SINGLE_TRAIN,4756,430,0,2025-12-25T14:24:01.241Z,2025-12-25T14:32:17.378Z,,0
229,BKG-20251231-KU4JG8GZ,398,Hyderabad Deccan,Vadodara,2025-12-25,CANCELLED,SINGLE_TRAIN,1180,572,0,2025-12-09T13:32:50.211Z,,2025-12-09T20:47:49.670Z,0
230,BKG-20251231-9R64JW0Q,949,Vadodara,Trivandrum Central,2026-01-20,PAYMENT_PENDING,SINGLE_TRAIN,4035,686,0,2026-01-12T15:30:13.431Z,,,0
231,BKG-20251231-7PSEUSXX,256,Gwalior,Nagpur,2026-01-16,PAYMENT_PENDING,SINGLE_TRAIN,3611,597,0,2025-12-23T01:07:05.878Z,,,0
232,BKG-20251231-4KAL22XS,645,Jaipur,Visakhapatnam,2025-12-29,CONFIRMED,MULTI_TRAIN,791,1218,165,2025-12-16T22:35:28.240Z,2025-12-16T22:39:34.269Z,,0
233,BKG-20251231-96QB5XVY,356,Trivandrum Central,New Delhi,2025-12-23,CONFIRMED,SINGLE_TRAIN,2950,1019,0,2025-12-05T05:42:06.937Z,2025-12-05T05:46:58.243Z,,0
234,BKG-20251231-0G9BVYT8,284,Gwalior,Indore,2026-01-03,CONFIRMED,SINGLE_TRAIN,2038,828,0,2025-12-11T02:16:01.837Z,2025-12-11T02:23:44.012Z,,0
235,BKG-20251231-SGX6HNF1,337,Hyderabad Deccan,Mumbai CST,2026-01-11,SEATS_BLOCKED,MULTI_TRAIN,3932,486,69,2025-12-13T05:21:10.773Z,,,0
236,BKG-20251231-ZWNGTXT1,380,Gwalior,New Delhi,2026-01-12,CONFIRMED,SINGLE_TRAIN,3269,519,0,2026-01-03T00:59:15.943Z,2026-01-03T01:08:52.641Z,,0
237,BKG-20251231-86KAVDGL,610,Nagpur,Udaipur City,2026-01-09,SEATS_BLOCKED,SINGLE_TRAIN,1949,986,0,2025-12-27T08:55:07.805Z,,,0
238,BKG-20251231-355MTUIZ,228,Bhopal Junction,Ahmedabad,2026-01-08,CONFIRMED,SINGLE_TRAIN,3061,1124,0,2025-12-10T23:48:56.989Z,2025-12-10T23:49:05.309Z,,0
239,BKG-20251231-507D3QFL,586,Bangalore City,Hyderabad Deccan,2026-01-25,CONFIRMED,SINGLE_TRAIN,1267,1050,0,2026-01-25T12:22:06.335Z,2026-01-25T12:23:05.581Z,,0
240,BKG-20251231-2RQFSKFE,499,Ernakulam,Gwalior,2026-01-23,PAYMENT_PENDING,SINGLE_TRAIN,1016,969,0,2025-12-25T06:04:41.904Z,,,0
241,BKG-20251231-GI52LWVI,81,Ahmedabad,Jaipur,2026-01-04,CONFIRMED,SINGLE_TRAIN,4458,1166,0,2026-01-02T06:38:45.987Z,2026-01-02T06:44:51.458Z,,0
242,BKG-20251231-LRI7TX02,667,Vadodara,Trivandrum Central,2026-01-06,CONFIRMED,SINGLE_TRAIN,3530,1436,0,2025-12-13T05:59:38.180Z,2025-12-13T06:05:53.455Z,,0
243,BKG-20251231-8WJRPX64,901,Ahmedabad,Hyderabad Deccan,2025-12-25,CONFIRMED,SINGLE_TRAIN,3594,975,0,2025-12-04T20:27:10.059Z,2025-12-04T20:28:35.677Z,,0
244,BKG-20251231-CESZWAMU,447,Trivandrum Central,Gwalior,2026-01-24,PAYMENT_PENDING,MULTI_TRAIN,1810,1426,178,2025-12-30T00:00:31.258Z,,,0
245,BKG-20251231-UFCRZJ0S,884,Ernakulam,New Delhi,2026-01-18,CONFIRMED,SINGLE_TRAIN,1953,1417,0,2026-01-10T16:06:42.684Z,2026-01-10T16:15:16.855Z,,0
246,BKG-20251231-T48TJKL0,459,Hyderabad Deccan,Visakhapatnam,2025-12-29,PAYMENT_PENDING,SINGLE_TRAIN,4344,1130,0,2025-12-23T17:12:41.960Z,,,0
247,BKG-20251231-WR1CWHMQ,523,Nagpur,Pune Junction,2026-01-23,CONFIRMED,SINGLE_TRAIN,4843,1037,0,2026-01-13T13:56:57.417Z,2026-01-13T13:57:25.434Z,,0
248,BKG-20251231-88LDH7HV,168,Jaipur,Howrah,2026-01-28,CONFIRMED,SINGLE_TRAIN,624,1101,0,2026-01-08T05:05:09.356Z,2026-01-08T05:06:01.836Z,,0
249,BKG-20251231-US9CPNWR,668,Agra Cantt,Hyderabad Deccan,2025-12-25,CONFIRMED,SINGLE_TRAIN,4374,245,0,2025-12-01T07:32:02.691Z,2025-12-01T07:33:24.415Z,,0
250,BKG-20251231-HT3CJ0QG,896,Udaipur City,Gwalior,2025-12-24,CONFIRMED,MULTI_TRAIN,3482,1358,54,2025-12-01T09:54:12.215Z,2025-12-01T10:00:47.725Z,,0
251,BKG-20251231-7ASUHG8M,204,Trivandrum Central,Mumbai CST,2026-01-08,CONFIRMED,SINGLE_TRAIN,628,987,0,2025-12-20T08:56:07.923Z,2025-12-20T09:04:54.777Z,,0
252,BKG-20251231-LSWW3USL,589,Gwalior,New Delhi,2026-01-12,CANCELLED,SINGLE_TRAIN,2449,740,0,2026-01-01T14:45:34.998Z,,2026-01-01T22:56:53.425Z,0
253,BKG-20251231-07E8ID7T,217,Vadodara,Shri Mata Vaishno Devi,2025-12-21,CONFIRMED,SINGLE_TRAIN,4232,375,0,2025-11-27T10:00:01.028Z,2025-11-27T10:02:51.754Z,,0
254,BKG-20251231-T33DA6JI,959,Trivandrum Central,Shri Mata Vaishno Devi,2026-01-15,CONFIRMED,SINGLE_TRAIN,3692,1072,0,2025-12-21T11:58:27.409Z,2025-12-21T12:01:58.168Z,,0
255,BKG-20251231-YR0620IB,934,Howrah,Ernakulam,2025-12-31,CONFIRMED,SINGLE_TRAIN,1224,1146,0,2025-12-21T17:16:08.142Z,2025-12-21T17:16:44.339Z,,0
256,BKG-20251231-R2QDOBAJ,116,Visakhapatnam,Mumbai CST,2026-01-24,CONFIRMED,SINGLE_TRAIN,4797,768,0,2025-12-29T21:19:19.030Z,2025-12-29T21:23:02.293Z,,0
257,BKG-20251231-SC4YT2HK,317,Jaipur,Ernakulam,2026-01-12,CONFIRMED,SINGLE_TRAIN,3729,1073,0,2026-01-06T16:44:49.167Z,2026-01-06T16:47:53.796Z,,0
258,BKG-20251231-ASWC3IQG,815,Lucknow,Mumbai Central,2026-01-18,CONFIRMED,SINGLE_TRAIN,4293,744,0,2026-01-10T12:30:11.231Z,2026-01-10T12:33:10.650Z,,0
259,BKG-20251231-5PMHZ10T,976,Trivandrum Central,Nagpur,2026-01-12,PAYMENT_FAILED,MULTI_TRAIN,3903,1232,93,2026-01-04T01:06:08.417Z,,,0
260,BKG-20251231-8UIIO6GB,383,Bhopal Junction,Jaipur,2025-12-28,CONFIRMED,SINGLE_TRAIN,4708,286,0,2025-12-08T14:01:30.874Z,2025-12-08T14:07:01.249Z,,0
261,BKG-20251231-IVI4X2CU,530,Chennai Central,Trivandrum Central,2025-12-28,CONFIRMED,SINGLE_TRAIN,1368,289,0,2025-12-04T08:03:16.576Z,2025-12-04T08:07:57.320Z,,0
262,BKG-20251231-ZOXTAA2C,783,Indore,Ernakulam,2026-01-01,CONFIRMED,SINGLE_TRAIN,1907,883,0,2026-01-01T06:59:41.661Z,2026-01-01T07:00:47.139Z,,0
263,BKG-20251231-0GVW503S,445,Indore,Gwalior,2026-01-19,CONFIRMED,SINGLE_TRAIN,4691,933,0,2025-12-26T08:30:09.329Z,2025-12-26T08:37:31.223Z,,0
264,BKG-20251231-HUVEE5LI,689,Lucknow,Mumbai Central,2026-01-19,CONFIRMED,SINGLE_TRAIN,2339,719,0,2025-12-22T19:39:59.152Z,2025-12-22T19:46:25.692Z,,0
265,BKG-20251231-9SEQ9MIB,811,Howrah,Visakhapatnam,2026-01-24,CONFIRMED,MULTI_TRAIN,3035,1194,144,2026-01-21T04:39:50.028Z,2026-01-21T04:45:50.231Z,,0
266,BKG-20251231-6YP5B7TW,237,Ernakulam,Jodhpur,2026-01-28,CONFIRMED,SINGLE_TRAIN,1683,596,0,2026-01-12T11:29:03.782Z,2026-01-12T11:34:14.324Z,,0
267,BKG-20251231-53PM6UYH,160,Ahmedabad,Ernakulam,2025-12-18,PAYMENT_PENDING,SINGLE_TRAIN,2189,1081,0,2025-12-08T23:08:58.550Z,,,0
