id,user_id,type,subject,message,channel,status,related_entity_id,error_message,created_at,sent_at,read_at
103,947,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-N5G45SPT,Payment received successfully for booking BKG-20251231-N5G45SPT.,IN_APP,SENT,BKG-20251231-N5G45SPT,,2025-12-17T00:28:02.576Z,2025-12-17T00:28:07.576Z,
104,919,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-F701EZ66,Your train booking BKG-20251231-F701EZ66 has been confirmed successfully.,PUSH,SENT,BKG-20251231-F701EZ66,,2025-12-16T03:23:12.592Z,2025-12-16T03:23:17.592Z,
105,919,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-F701EZ66,Payment received successfully for booking BKG-20251231-F701EZ66.,IN_APP,SENT,BKG-20251231-F701EZ66,,2025-12-16T03:23:12.592Z,2025-12-16T03:23:17.592Z,
106,279,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-T44QPVFV,Your train booking BKG-20251231-T44QPVFV has been confirmed successfully.,IN_APP,SENT,BKG-20251231-T44QPVFV,,2026-01-11T10:20:02.198Z,2026-01-11T10:20:07.198Z,2026-01-11T12:51:01.450Z
107,279,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-T44QPVFV,Payment received successfully for booking BKG-20251231-T44QPVFV.,IN_APP,SENT,BKG-20251231-T44QPVFV,,2026-01-11T10:20:02.198Z,2026-01-11T10:20:07.198Z,2026-01-12T03:37:03.106Z
108,97,PAYMENT_FAILED,Payment Failed - BKG-20251231-S4B3P1W3,Payment failed for booking BKG-20251231-S4B3P1W3. Please try again.,SMS,SENT,BKG-20251231-S4B3P1W3,,2025-12-07T20:00:37.989Z,2025-12-07T20:00:42.989Z,
109,79,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-UUPNH0TT,Your train booking BKG-20251231-UUPNH0TT has been confirmed successfully.,EMAIL,SENT,BKG-20251231-UUPNH0TT,,2025-12-29T09:37:47.461Z,2025-12-29T09:37:52.461Z,
110,79,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-UUPNH0TT,Payment received successfully for booking BKG-20251231-UUPNH0TT.,SMS,SENT,BKG-20251231-UUPNH0TT,,2025-12-29T09:37:47.461Z,2025-12-29T09:37:52.461Z,
111,175,PAYMENT_FAILED,Payment Failed - BKG-20251231-A97DY430,Payment failed for booking BKG-20251231-A97DY430. Please try again.,SMS,SENT,BKG-20251231-A97DY430,,2025-12-11T11:47:49.186Z,2025-12-11T11:47:54.186Z,
112,187,SEAT_BLOCKED,Seats Blocked - BKG-20251231-E0DY19UT,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,FAILED,BKG-20251231-E0DY19UT,Network error,2026-01-05T00:09:12.798Z,,
113,237,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-VYGYVUL0,Your train booking BKG-20251231-VYGYVUL0 has been confirmed successfully.,SMS,PENDING,BKG-20251231-VYGYVUL0,,2025-12-04T01:53:59.801Z,,
114,237,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-VYGYVUL0,Payment received successfully for booking BKG-20251231-VYGYVUL0.,IN_APP,SENT,BKG-20251231-VYGYVUL0,,2025-12-04T01:53:59.801Z,2025-12-04T01:54:04.801Z,
115,105,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-N9VVQGS0,Your booking BKG-20251231-N9VVQGS0 has been cancelled.,PUSH,SENT,BKG-20251231-N9VVQGS0,,2026-01-08T05:49:02.458Z,2026-01-08T05:49:07.458Z,
116,105,REFUND_INITIATED,Refund Initiated - BKG-20251231-N9VVQGS0,Refund has been initiated for booking BKG-20251231-N9VVQGS0. It will be credited in 5-7 days.,IN_APP,SENT,BKG-20251231-N9VVQGS0,,2026-01-08T05:49:02.458Z,2026-01-08T05:49:07.458Z,2026-01-08T15:02:03.164Z
117,780,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-ORLWSN9Y,Your train booking BKG-20251231-ORLWSN9Y has been confirmed successfully.,SMS,SENT,BKG-20251231-ORLWSN9Y,,2026-01-12T11:55:59.177Z,2026-01-12T11:56:04.177Z,
118,780,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-ORLWSN9Y,Payment received successfully for booking BKG-20251231-ORLWSN9Y.,PUSH,SENT,BKG-20251231-ORLWSN9Y,,2026-01-12T11:55:59.177Z,2026-01-12T11:56:04.177Z,
119,385,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-WE8S62LA,Your train booking BKG-20251231-WE8S62LA has been confirmed successfully.,SMS,SENT,BKG-20251231-WE8S62LA,,2025-12-21T16:45:51.697Z,2025-12-21T16:45:56.697Z,
120,385,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-WE8S62LA,Payment received successfully for booking BKG-20251231-WE8S62LA.,IN_APP,SENT,BKG-20251231-WE8S62LA,,2025-12-21T16:45:51.697Z,2025-12-21T16:45:56.697Z,2025-12-22T03:11:03.624Z
121,324,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-GUR5BRMM,Your train booking BKG-20251231-GUR5BRMM has been confirmed successfully.,IN_APP,SENT,BKG-20251231-GUR5BRMM,,2026-01-23T00:43:01.289Z,2026-01-23T00:43:06.289Z,2026-01-23T01:44:09.353Z
122,324,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-GUR5BRMM,Payment received successfully for booking BKG-20251231-GUR5BRMM.,SMS,SENT,BKG-20251231-GUR5BRMM,,2026-01-23T00:43:01.289Z,2026-01-23T00:43:06.289Z,
123,288,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-CUMVWNR7,Your train booking BKG-20251231-CUMVWNR7 has been confirmed successfully.,EMAIL,SENT,BKG-20251231-CUMVWNR7,,2025-12-23T03:22:55.269Z,2025-12-23T03:23:00.269Z,
124,288,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-CUMVWNR7,Payment received successfully for booking BKG-20251231-CUMVWNR7.,IN_APP,SENT,BKG-20251231-CUMVWNR7,,2025-12-23T03:22:55.269Z,2025-12-23T03:23:00.269Z,2025-12-23T19:47:42.449Z
125,54,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-JANVRIU9,Your train booking BKG-20251231-JANVRIU9 has been confirmed successfully.,IN_APP,PENDING,BKG-20251231-JANVRIU9,,2025-12-30T17:49:28.611Z,,
126,54,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-JANVRIU9,Payment received successfully for booking BKG-20251231-JANVRIU9.,EMAIL,PENDING,BKG-20251231-JANVRIU9,,2025-12-30T17:49:28.611Z,,
127,563,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-BNTBGUS9,Your train booking BKG-20251231-BNTBGUS9 has been confirmed successfully.,EMAIL,SENT,BKG-20251231-BNTBGUS9,,2026-01-25T19:17:36.210Z,2026-01-25T19:17:41.210Z,
128,563,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-BNTBGUS9,Payment received successfully for booking BKG-20251231-BNTBGUS9.,PUSH,FAILED,BKG-20251231-BNTBGUS9,Network error,2026-01-25T19:17:36.210Z,,
129,941,SEAT_BLOCKED,Seats Blocked - BKG-20251231-EVPPAB42,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,SENT,BKG-20251231-EVPPAB42,,2025-12-16T19:07:17.706Z,2025-12-16T19:07:22.706Z,
130,145,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-7UO9382G,Your train booking BKG-20251231-7UO9382G has been confirmed successfully.,IN_APP,SENT,BKG-20251231-7UO9382G,,2025-12-31T07:13:30.093Z,2025-12-31T07:13:35.093Z,2025-12-31T14:25:28.131Z
131,145,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-7UO9382G,Payment received successfully for booking BKG-20251231-7UO9382G.,PUSH,SENT,BKG-20251231-7UO9382G,,2025-12-31T07:13:30.093Z,2025-12-31T07:13:35.093Z,
132,678,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-W9HSJJF3,Your train booking BKG-20251231-W9HSJJF3 has been confirmed successfully.,PUSH,SENT,BKG-20251231-W9HSJJF3,,2025-12-09T19:32:43.430Z,2025-12-09T19:32:48.430Z,
133,678,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-W9HSJJF3,Payment received successfully for booking BKG-20251231-W9HSJJF3.,SMS,SENT,BKG-20251231-W9HSJJF3,,2025-12-09T19:32:43.430Z,2025-12-09T19:32:48.430Z,
134,56,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-EZJZF90N,Your booking BKG-20251231-EZJZF90N has been cancelled.,EMAIL,SENT,BKG-20251231-EZJZF90N,,2025-12-11T18:27:27.905Z,2025-12-11T18:27:32.905Z,
135,56,REFUND_INITIATED,Refund Initiated - BKG-20251231-EZJZF90N,Refund has been initiated for booking BKG-20251231-EZJZF90N. It will be credited in 5-7 days.,IN_APP,SENT,BKG-20251231-EZJZF90N,,2025-12-11T18:27:27.905Z,2025-12-11T18:27:32.905Z,
136,91,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-5GSL0991,Your train booking BKG-20251231-5GSL0991 has been confirmed successfully.,PUSH,FAILED,BKG-20251231-5GSL0991,Network error,2026-01-27T05:30:06.872Z,,
137,91,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-5GSL0991,Payment received successfully for booking BKG-20251231-5GSL0991.,SMS,SENT,BKG-20251231-5GSL0991,,2026-01-27T05:30:06.872Z,2026-01-27T05:30:11.872Z,
138,787,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-KK2AB83E,Your booking BKG-20251231-KK2AB83E has been cancelled.,PUSH,SENT,BKG-20251231-KK2AB83E,,2025-12-06T03:58:57.210Z,2025-12-06T03:59:02.210Z,
139,787,REFUND_INITIATED,Refund Initiated - BKG-20251231-KK2AB83E,Refund has been initiated for booking BKG-20251231-KK2AB83E. It will be credited in 5-7 days.,EMAIL,SENT,BKG-20251231-KK2AB83E,,2025-12-06T03:58:57.210Z,2025-12-06T03:59:02.210Z,
140,316,SEAT_BLOCKED,Seats Blocked - BKG-20251231-2ZAMNSK0,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-2ZAMNSK0,,2025-12-23T06:21:40.984Z,2025-12-23T06:21:45.984Z,
141,370,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-Y2F5XYDG,Your booking BKG-20251231-Y2F5XYDG has been cancelled.,PUSH,SENT,BKG-20251231-Y2F5XYDG,,2025-12-09T13:12:32.023Z,2025-12-09T13:12:37.023Z,
142,370,REFUND_INITIATED,Refund Initiated - BKG-20251231-Y2F5XYDG,Refund has been initiated for booking BKG-20251231-Y2F5XYDG. It will be credited in 5-7 days.,EMAIL,SENT,BKG-20251231-Y2F5XYDG,,2025-12-09T13:12:32.023Z,2025-12-09T13:12:37.023Z,
143,588,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-D2N2R6QN,Your booking BKG-20251231-D2N2R6QN has been cancelled.,IN_APP,SENT,BKG-20251231-D2N2R6QN,,2025-12-17T11:04:16.908Z,2025-12-17T11:04:21.908Z,
144,588,REFUND_INITIATED,Refund Initiated - BKG-20251231-D2N2R6QN,Refund has been initiated for booking BKG-20251231-D2N2R6QN. It will be credited in 5-7 days.,EMAIL,SENT,BKG-20251231-D2N2R6QN,,2025-12-17T11:04:16.908Z,2025-12-17T11:04:21.908Z,
145,389,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-KE8FW9F5,Your train booking BKG-20251231-KE8FW9F5 has been confirmed successfully.,IN_APP,SENT,BKG-20251231-KE8FW9F5,,2025-11-17T19:26:31.512Z,2025-11-17T19:26:36.512Z,2025-11-18T08:38:37.034Z
146,389,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-KE8FW9F5,Payment received successfully for booking BKG-20251231-KE8FW9F5.,EMAIL,SENT,BKG-20251231-KE8FW9F5,,2025-11-17T19:26:31.512Z,2025-11-17T19:26:36.512Z,
147,762,SEAT_BLOCKED,Seats Blocked - BKG-20251231-SC8MSI4R,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-SC8MSI4R,,2026-01-12T07:31:23.911Z,2026-01-12T07:31:28.911Z,
148,675,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-MKVG61K7,Your booking BKG-20251231-MKVG61K7 has been cancelled.,SMS,SENT,BKG-20251231-MKVG61K7,,2026-01-07T15:09:46.399Z,2026-01-07T15:09:51.399Z,
149,675,REFUND_INITIATED,Refund Initiated - BKG-20251231-MKVG61K7,Refund has been initiated for booking BKG-20251231-MKVG61K7. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-MKVG61K7,,2026-01-07T15:09:46.399Z,2026-01-07T15:09:51.399Z,
150,374,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-4A6KSX5B,Your train booking BKG-20251231-4A6KSX5B has been confirmed successfully.,SMS,FAILED,BKG-20251231-4A6KSX5B,Network error,2025-12-06T17:31:11.823Z,,
151,374,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-4A6KSX5B,Payment received successfully for booking BKG-20251231-4A6KSX5B.,SMS,SENT,BKG-20251231-4A6KSX5B,,2025-12-06T17:31:11.823Z,2025-12-06T17:31:16.823Z,
152,916,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-A46BD4GC,Your train booking BKG-20251231-A46BD4GC has been confirmed successfully.,IN_APP,SENT,BKG-20251231-A46BD4GC,,2025-12-24T11:35:43.009Z,2025-12-24T11:35:48.009Z,2025-12-24T12:20:54.033Z
153,916,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-A46BD4GC,Payment received successfully for booking BKG-20251231-A46BD4GC.,SMS,SENT,BKG-20251231-A46BD4GC,,2025-12-24T11:35:43.009Z,2025-12-24T11:35:48.009Z,
154,217,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-MRJOF5OL,Your train booking BKG-20251231-MRJOF5OL has been confirmed successfully.,EMAIL,SENT,BKG-20251231-MRJOF5OL,,2025-12-27T16:33:15.820Z,2025-12-27T16:33:20.820Z,
155,217,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-MRJOF5OL,Payment received successfully for booking BKG-20251231-MRJOF5OL.,EMAIL,SENT,BKG-20251231-MRJOF5OL,,2025-12-27T16:33:15.820Z,2025-12-27T16:33:20.820Z,
156,895,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-4JSRJMJC,Your train booking BKG-20251231-4JSRJMJC has been confirmed successfully.,PUSH,SENT,BKG-20251231-4JSRJMJC,,2025-11-24T14:16:36.173Z,2025-11-24T14:16:41.173Z,
157,895,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-4JSRJMJC,Payment received successfully for booking BKG-20251231-4JSRJMJC.,IN_APP,SENT,BKG-20251231-4JSRJMJC,,2025-11-24T14:16:36.173Z,2025-11-24T14:16:41.173Z,
158,674,SEAT_BLOCKED,Seats Blocked - BKG-20251231-NL80QAEE,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-NL80QAEE,,2025-12-21T04:08:53.439Z,2025-12-21T04:08:58.439Z,
159,638,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-8IQST0YR,Your train booking BKG-20251231-8IQST0YR has been confirmed successfully.,IN_APP,PENDING,BKG-20251231-8IQST0YR,,2025-12-05T13:03:30.867Z,,
160,638,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-8IQST0YR,Payment received successfully for booking BKG-20251231-8IQST0YR.,SMS,SENT,BKG-20251231-8IQST0YR,,2025-12-05T13:03:30.867Z,2025-12-05T13:03:35.867Z,
161,54,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-YM3B5B70,Your train booking BKG-20251231-YM3B5B70 has been confirmed successfully.,PUSH,SENT,BKG-20251231-YM3B5B70,,2025-12-27T16:52:09.474Z,2025-12-27T16:52:14.474Z,
162,54,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-YM3B5B70,Payment received successfully for booking BKG-20251231-YM3B5B70.,EMAIL,SENT,BKG-20251231-YM3B5B70,,2025-12-27T16:52:09.474Z,2025-12-27T16:52:14.474Z,
163,280,SEAT_BLOCKED,Seats Blocked - BKG-20251231-YKW0BBDN,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-YKW0BBDN,,2026-01-16T15:56:43.299Z,2026-01-16T15:56:48.299Z,
164,951,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-ZY9S9JSF,Your train booking BKG-20251231-ZY9S9JSF has been confirmed successfully.,EMAIL,SENT,BKG-20251231-ZY9S9JSF,,2026-01-07T09:31:05.628Z,2026-01-07T09:31:10.628Z,
165,951,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-ZY9S9JSF,Payment received successfully for booking BKG-20251231-ZY9S9JSF.,EMAIL,SENT,BKG-20251231-ZY9S9JSF,,2026-01-07T09:31:05.628Z,2026-01-07T09:31:10.628Z,
166,705,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-HVF8PVMA,Your train booking BKG-20251231-HVF8PVMA has been confirmed successfully.,SMS,SENT,BKG-20251231-HVF8PVMA,,2025-12-27T23:06:24.212Z,2025-12-27T23:06:29.212Z,
167,705,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-HVF8PVMA,Payment received successfully for booking BKG-20251231-HVF8PVMA.,IN_APP,SENT,BKG-20251231-HVF8PVMA,,2025-12-27T23:06:24.212Z,2025-12-27T23:06:29.212Z,2025-12-28T18:47:59.479Z
168,958,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-DM3VY95E,Your train booking BKG-20251231-DM3VY95E has been confirmed successfully.,SMS,SENT,BKG-20251231-DM3VY95E,,2025-11-28T20:27:37.583Z,2025-11-28T20:27:42.583Z,
169,958,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-DM3VY95E,Payment received successfully for booking BKG-20251231-DM3VY95E.,PUSH,FAILED,BKG-20251231-DM3VY95E,Network error,2025-11-28T20:27:37.583Z,,
170,406,SEAT_BLOCKED,Seats Blocked - BKG-20251231-1DSEKPI5,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-1DSEKPI5,,2026-01-18T21:20:41.014Z,2026-01-18T21:20:46.014Z,
171,425,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-2LA5VV9D,Your train booking BKG-20251231-2LA5VV9D has been confirmed successfully.,EMAIL,SENT,BKG-20251231-2LA5VV9D,,2026-01-21T20:35:37.465Z,2026-01-21T20:35:42.465Z,
172,425,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-2LA5VV9D,Payment received successfully for booking BKG-20251231-2LA5VV9D.,EMAIL,SENT,BKG-20251231-2LA5VV9D,,2026-01-21T20:35:37.465Z,2026-01-21T20:35:42.465Z,
173,211,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-VGG1OC8M,Your train booking BKG-20251231-VGG1OC8M has been confirmed successfully.,IN_APP,SENT,BKG-20251231-VGG1OC8M,,2026-01-14T08:46:35.613Z,2026-01-14T08:46:40.613Z,2026-01-14T22:28:54.730Z
174,211,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-VGG1OC8M,Payment received successfully for booking BKG-20251231-VGG1OC8M.,SMS,SENT,BKG-20251231-VGG1OC8M,,2026-01-14T08:46:35.613Z,2026-01-14T08:46:40.613Z,
175,771,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-PU9AMH6M,Your train booking BKG-20251231-PU9AMH6M has been confirmed successfully.,SMS,SENT,BKG-20251231-PU9AMH6M,,2025-12-10T11:05:38.918Z,2025-12-10T11:05:43.918Z,
176,771,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-PU9AMH6M,Payment received successfully for booking BKG-20251231-PU9AMH6M.,PUSH,SENT,BKG-20251231-PU9AMH6M,,2025-12-10T11:05:38.918Z,2025-12-10T11:05:43.918Z,
177,125,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-7GL4S33D,Your train booking BKG-20251231-7GL4S33D has been confirmed successfully.,SMS,SENT,BKG-20251231-7GL4S33D,,2025-12-13T16:04:10.661Z,2025-12-13T16:04:15.661Z,
178,125,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-7GL4S33D,Payment received successfully for booking BKG-20251231-7GL4S33D.,IN_APP,SENT,BKG-20251231-7GL4S33D,,2025-12-13T16:04:10.661Z,2025-12-13T16:04:15.661Z,2025-12-14T07:43:17.198Z
179,674,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-XZ9HLGYU,Your train booking BKG-20251231-XZ9HLGYU has been confirmed successfully.,SMS,SENT,BKG-20251231-XZ9HLGYU,,2025-12-26T03:26:14.010Z,2025-12-26T03:26:19.010Z,
180,674,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-XZ9HLGYU,Payment received successfully for booking BKG-20251231-XZ9HLGYU.,IN_APP,SENT,BKG-20251231-XZ9HLGYU,,2025-12-26T03:26:14.010Z,2025-12-26T03:26:19.010Z,2025-12-26T04:34:13.122Z
181,657,SEAT_BLOCKED,Seats Blocked - BKG-20251231-OMIOTWZ7,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-OMIOTWZ7,,2026-01-01T13:27:32.755Z,2026-01-01T13:27:37.755Z,
182,622,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-R2APF832,Your train booking BKG-20251231-R2APF832 has been confirmed successfully.,SMS,SENT,BKG-20251231-R2APF832,,2026-01-02T08:02:54.870Z,2026-01-02T08:02:59.870Z,
183,622,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-R2APF832,Payment received successfully for booking BKG-20251231-R2APF832.,SMS,SENT,BKG-20251231-R2APF832,,2026-01-02T08:02:54.870Z,2026-01-02T08:02:59.870Z,
184,349,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-YK3KQSXU,Your train booking BKG-20251231-YK3KQSXU has been confirmed successfully.,PUSH,SENT,BKG-20251231-YK3KQSXU,,2025-12-21T00:50:07.132Z,2025-12-21T00:50:12.132Z,
185,349,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-YK3KQSXU,Payment received successfully for booking BKG-20251231-YK3KQSXU.,PUSH,SENT,BKG-20251231-YK3KQSXU,,2025-12-21T00:50:07.132Z,2025-12-21T00:50:12.132Z,
186,93,PAYMENT_FAILED,Payment Failed - BKG-20251231-5SLS3RD1,Payment failed for booking BKG-20251231-5SLS3RD1. Please try again.,SMS,SENT,BKG-20251231-5SLS3RD1,,2025-12-31T05:08:12.837Z,2025-12-31T05:08:17.837Z,
187,950,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-IFFROZM8,Your train booking BKG-20251231-IFFROZM8 has been confirmed successfully.,SMS,PENDING,BKG-20251231-IFFROZM8,,2026-01-10T05:50:04.450Z,,
188,950,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-IFFROZM8,Payment received successfully for booking BKG-20251231-IFFROZM8.,PUSH,FAILED,BKG-20251231-IFFROZM8,Network error,2026-01-10T05:50:04.450Z,,
189,606,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-M5MTMOHJ,Your train booking BKG-20251231-M5MTMOHJ has been confirmed successfully.,SMS,SENT,BKG-20251231-M5MTMOHJ,,2025-12-14T15:44:59.198Z,2025-12-14T15:45:04.198Z,
190,606,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-M5MTMOHJ,Payment received successfully for booking BKG-20251231-M5MTMOHJ.,EMAIL,SENT,BKG-20251231-M5MTMOHJ,,2025-12-14T15:44:59.198Z,2025-12-14T15:45:04.198Z,
191,733,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-HBZ5PUGR,Your train booking BKG-20251231-HBZ5PUGR has been confirmed successfully.,IN_APP,SENT,BKG-20251231-HBZ5PUGR,,2025-12-29T01:29:26.125Z,2025-12-29T01:29:31.125Z,2025-12-29T12:15:44.539Z
192,733,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-HBZ5PUGR,Payment received successfully for booking BKG-20251231-HBZ5PUGR.,EMAIL,SENT,BKG-20251231-HBZ5PUGR,,2025-12-29T01:29:26.125Z,2025-12-29T01:29:31.125Z,
193,233,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-Q0NDR2ZR,Your train booking BKG-20251231-Q0NDR2ZR has been confirmed successfully.,PUSH,PENDING,BKG-20251231-Q0NDR2ZR,,2025-12-23T00:28:46.264Z,,
194,233,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-Q0NDR2ZR,Payment received successfully for booking BKG-20251231-Q0NDR2ZR.,EMAIL,SENT,BKG-20251231-Q0NDR2ZR,,2025-12-23T00:28:46.264Z,2025-12-23T00:28:51.264Z,
195,686,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-D4K89283,Your train booking BKG-20251231-D4K89283 has been confirmed successfully.,PUSH,SENT,BKG-20251231-D4K89283,,2025-12-17T04:46:26.318Z,2025-12-17T04:46:31.318Z,
196,686,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-D4K89283,Payment received successfully for booking BKG-20251231-D4K89283.,SMS,SENT,BKG-20251231-D4K89283,,2025-12-17T04:46:26.318Z,2025-12-17T04:46:31.318Z,
197,668,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-0G2KGBNS,Your train booking BKG-20251231-0G2KGBNS has been confirmed successfully.,SMS,SENT,BKG-20251231-0G2KGBNS,,2026-01-09T22:12:28.276Z,2026-01-09T22:12:33.276Z,
198,668,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-0G2KGBNS,Payment received successfully for booking BKG-20251231-0G2KGBNS.,SMS,SENT,BKG-20251231-0G2KGBNS,,2026-01-09T22:12:28.276Z,2026-01-09T22:12:33.276Z,
199,41,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-Z85EM5MJ,Your booking BKG-20251231-Z85EM5MJ has been cancelled.,PUSH,SENT,BKG-20251231-Z85EM5MJ,,2026-01-11T07:16:12.698Z,2026-01-11T07:16:17.698Z,
200,41,REFUND_INITIATED,Refund Initiated - BKG-20251231-Z85EM5MJ,Refund has been initiated for booking BKG-20251231-Z85EM5MJ. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-Z85EM5MJ,,2026-01-11T07:16:12.698Z,2026-01-11T07:16:17.698Z,
201,166,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-8ZUCY93M,Your train booking BKG-20251231-8ZUCY93M has been confirmed successfully.,SMS,SENT,BKG-20251231-8ZUCY93M,,2025-12-09T11:08:36.822Z,2025-12-09T11:08:41.822Z,
202,166,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-8ZUCY93M,Payment received successfully for booking BKG-20251231-8ZUCY93M.,EMAIL,SENT,BKG-20251231-8ZUCY93M,,2025-12-09T11:08:36.822Z,2025-12-09T11:08:41.822Z,
